Ano;Mês;Categoria;Tipo;CNPJ IF;Instituição financeira;Índice;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;Quantidade total de clientes – CCS e SCR;Quantidade de clientes – CCS;Quantidade de clientes – SCR;Quantidade de clientes – FGC;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;CITIBANK (conglomerado);13,04;14;51;68;133;1073321;534260;686527;216420;
2015;4;Menos de dois milhões de clientes;Banco/financeira;60779196;CREFISA S A  CREDITO  FINANCIAMENTO E INVESTIMENTOS; ;0;15;14;29;822870; ;822870; ;
2015;4;Menos de dois milhões de clientes;Banco/financeira;15581638;FACTA FINANCEIRA S A    CREDITO FINANCIAMENTO E INVESTIMENTO; ;1;2;3;6;8022; ;8022; ;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;GMAC (conglomerado); ;0;6;15;21;618398;4542;617457;124;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;HONDA (conglomerado); ;0;0;9;9;471140;12;471129; ;
2015;4;Mais de dois milhões de clientes;Conglomerado; ;HSBC (conglomerado);9,07;92;196;159;447;10140422;7443294;4466985;4643786;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;INDUSTRIAL DO BRASIL (conglomerado); ;3;1;2;6;48355;4542;44293;846;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;INTERMEDIUM (conglomerado); ;0;40;5;45;166321;8269;158488;2832;
2015;4;Mais de dois milhões de clientes;Conglomerado; ;ITAU (conglomerado);4,62;271;1709;1779;3759;58634118;45807582;28094162;27600607;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;J.MALUCELLI (conglomerado);124,25;46;132;34;212;370194;4175;366453;679;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;LECCA (conglomerado); ;0;1;1;2;8479; ;8479;328;
2015;4;Mais de dois milhões de clientes;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);2,88;6;32;14;52;2078975;1444724;908409;1092529;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;MERCEDES-BENZ (conglomerado); ;0;0;2;2;35830;93;35821;126;
2015;4;Menos de dois milhões de clientes;Banco/financeira;09464032;MIDWAY S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;2;2;9;13;727874; ;727874;26;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;OMNI (conglomerado); ;0;4;8;12;294611; ;294611;573;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;OPPORTUNITY (conglomerado); ;0;1;0;1;10;10; ; ;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;ORIGINAL (conglomerado); ;2;19;10;31;43702;3628;40473;1360;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;PAN (conglomerado);14,55;28;229;257;514;1923878;12883;1912099;2790;
2015;4;Menos de dois milhões de clientes;Banco/financeira;03311443;PARATI   CREDITO  FINANCIAMENTO E INVESTIMENTO S A; ;0;2;0;2;1068; ;1068; ;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;PERNAMBUCANAS (conglomerado); ;0;2;2;4;1408968; ;1408968;32;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;PINE (conglomerado); ;0;1;0;1;9582;4983;4952;1409;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado); ;1;4;18;23;848703; ;848703; ;
2015;4;Menos de dois milhões de clientes;Banco/financeira;01800019;PORTOCRED S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;6;6;61074; ;61074;2716;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;PSA FINANCE (conglomerado); ;1;3;3;7;125313;456;125041;122;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;RENDIMENTO (conglomerado); ;0;2;1;3;12776;9190;4708;2932;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;RODOBENS (conglomerado); ;1;0;0;1;47382;39519;19545;275;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;SAFRA (conglomerado); ;4;55;92;151;635345;265699;412969;141387;
2015;4;Mais de dois milhões de clientes;Conglomerado; ;SANTANDER (conglomerado);5,23;168;535;810;1513;32114803;28443980;9468817;23166951;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;SICREDI (conglomerado); ;0;0;1;1;1985582;1951732;88868;1069023;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;SOCIETE GENERALE (conglomerado);27,54;20;99;20;139;726104;548;725625;70;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;SOCOPA (conglomerado); ;0;0;3;3;21493;6456;15225;1482;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;SOFISA (conglomerado); ;1;0;1;2;35251;25055;11007;9442;
2015;4;Menos de dois milhões de clientes;Banco/financeira;04814563;SOROCRED   CREDITO  FINANCIAMENTO E INVESTIMENTO S A; ;1;1;7;9;66311; ;66311;712;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;VOLKSWAGEN (conglomerado); ;0;6;16;22;651147;1387;650127;655;
2015;4;Mais de dois milhões de clientes;Conglomerado; ;VOTORANTIM (conglomerado);4,22;18;103;111;232;4263878;18230;4248577;5678;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;VR (conglomerado); ;0;0;1;1;73;73; ;24;
2015;4;Menos de dois milhões de clientes;Conglomerado; ;YAMAHA MOTOR (conglomerado); ;0;1;4;5;108191;56;108136;14;
