Ano;Trimestre;Categoria;Tipo;CNPJ IF;Conglomerado;Instituição financeira;Índice;Quantidade total de reclamações respondidas;Quantidade de reclamações procedentes;Quantidade de reclamações procedentes extrapoladas;Quantidade total de reclamações analisadas;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK; ;362,43;5032;654;2606;1262;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13660104;AGIBANK;AGI FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO; 0 ;1660;271;863;521;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;10664513;AGIBANK;BANCO AGIBANK S.A.; 0 ;3372;383;1743;741;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGORACRED S/A SCFI; ; ;60;5;9;35;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;36321990;AGORACRED S/A SCFI;AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;60;5;9;35;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AL5 S.A. SCFI; ; ;6;0;0;2;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;27214112;AL5 S.A. SCFI;AL5 S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;6;0;0;2;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ANDBANK; ; ;50;3;5;30;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;48795256;ANDBANK;BANCO ANDBANK (BRASIL) S.A.; ;50;3;5;30;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS GESTAO FINANCEIRA IP; ;60,73;195;41;73;109;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;19540550;ASAAS GESTAO FINANCEIRA IP;ASAAS GESTÃO FINANCEIRA INSTITUIÇÃO DE PAGAMENTO S.A.; 0 ;195;41;73;109;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASTRO IP; ;953,71;90;45;60;68;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;34006497;ASTRO IP;ASTRO INSTITUICAO DE PAGAMENTO LTDA.; 0 ;90;45;60;68;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO AFINZ BM; ;213,39;648;124;168;483;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;60114865;BANCO AFINZ BM;AFINZ INSTITUIÇÃO DE PAGAMENTO S.A.; ;114;18;21;96;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04814563;BANCO AFINZ BM;BANCO AFINZ S.A. - BANCO MÚLTIPLO; 0 ;534;106;146;387;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO B3; ; ;6;0;0;3;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00997185;BANCO B3;BANCO B3 S.A.; ;6;0;0;3;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO BARI DE INVESTIMENTO E FINANCI.; ;902,77;157;51;66;121;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00556603;BANCO BARI DE INVESTIMENTO E FINANCI.;BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.; 0 ;157;51;66;121;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO C6; ;51,92;6703;384;1738;1421;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;61348538;BANCO C6;BANCO C6 CONSIGNADO S.A.; 0 ;1207;171;362;570;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;31872495;BANCO C6;BANCO C6 S.A.; 0 ;5496;213;1376;851;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO CNH INDUSTRIAL CAPITAL S.A; ; ;22;1;2;9;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;02992446;BANCO CNH INDUSTRIAL CAPITAL S.A;BANCO CNH INDUSTRIAL CAPITAL S.A.; ;22;1;2;9;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO DIGIMAIS; ;1.464,12;722;157;291;389;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;92874270;BANCO DIGIMAIS;BANCO DIGIMAIS S.A.; 0 ;722;157;291;389;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO HSBC; ; ;13;1;1;12;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;53518684;BANCO HSBC;BANCO HSBC S.A.; ;13;1;1;12;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO PAULISTA; ; ;34;5;7;23;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;61820817;BANCO PAULISTA;BANCO PAULISTA S.A.; ;34;5;7;23;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO PLENO; ; ;81;14;63;18;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;61024352;BANCO PLENO;BANCO PLENO S.A.; ;81;14;63;18;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO PORTO REAL DE INVEST.S.A; ; ;0;0;0;1;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;40429946;BANCO PORTO REAL DE INVEST.S.A;BANCO PORTO REAL DE INVESTIMENTOS S.A; ;0;0;0;1;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO RIBEIRÃO PRETO; ;33.146,60;291;112;165;198;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00517645;BANCO RIBEIRÃO PRETO;BANCO RIBEIRAO PRETO S.A.; 0 ;291;112;165;198;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO SEMEAR; ; ;42;1;2;18;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00795423;BANCO SEMEAR;BANCO SEMEAR S.A.; ;42;1;2;18;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO SICOOB; ; ;1429;20;56;513;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;02038232;BANCO SICOOB;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; ;1429;20;56;513;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO TOPÁZIO S.A.; ; ;32;5;8;19;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07679404;BANCO TOPÁZIO S.A.;BANCO TOPÁZIO S.A.; ;32;5;8;19;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANESTES; ;61,26;288;68;93;211;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;28127603;BANESTES;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 0 ;288;68;93;211;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANK OF CHINA (BRASIL); ; ;35;1;1;24;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;92764489;BANK OF CHINA (BRASIL);BOC BRASIL S.A. - CRÉDITO, FINANCIAMENTOS E INVESTIMENTOS; ;10;0;0;2;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;10690848;BANK OF CHINA (BRASIL);BANCO DA CHINA BRASIL S.A.; ;4;0;0;1;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07450604;BANK OF CHINA (BRASIL);BANK OF CHINA (BRASIL) BANCO MÚLTIPLO S/A; ;21;1;1;21;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANQI IP; ; ;166;21;34;104;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;30723871;BANQI IP;BANQI INSTITUICAO DE PAGAMENTO LTDA.; ;166;21;34;104;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANRISUL; ;33,35;1789;61;194;565;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;92934215;BANRISUL;BANRISUL SOLUÇÕES EM PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO; ;13;1;4;3;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;92702067;BANRISUL;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 0 ;1776;60;190;562;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BB; ;16,22;25122;51;1330;963;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00000000;BB;BANCO DO BRASIL S.A.; 0 ;25122;51;1330;963;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BBC S.A.; ; ;71;6;10;42;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01852137;BBC S.A.;BANCO BRASILEIRO DE CRÉDITO SOCIEDADE ANÔNIMA; ;71;6;10;42;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO ABN AMRO CLEARING; ; ;10;0;0;8;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03532415;BCO ABN AMRO CLEARING;BANCO ABN AMRO CLEARING S.A.; ;10;0;0;8;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO ARBI S.A.; ; ;73;21;43;36;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;54403563;BCO ARBI S.A.;BANCO ARBI S.A.; ;73;21;43;36;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO CEDULA S.A.; ; ;4;1;4;1;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33132044;BCO CEDULA S.A.;BANCO CEDULA S.A.; ;4;1;4;1;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO COOPERATIVO SICREDI; ; ;268;1;11;24;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01181521;BCO COOPERATIVO SICREDI;BANCO COOPERATIVO SICREDI S.A.; ;268;1;11;24;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO CSF S.A.; ;24,51;2083;85;236;750;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;08357240;BCO CSF S.A.;BANCO CSF S.A.; 0 ;2083;85;236;750;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DA AMAZONIA S.A.; ; ;70;10;16;43;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04902979;BCO DA AMAZONIA S.A.;BANCO DA AMAZONIA S.A.; ;70;10;16;43;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DAYCOVAL S.A; ;41,35;2078;30;102;611;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;62232889;BCO DAYCOVAL S.A;BANCO DAYCOVAL S.A.; 0 ;2078;30;102;611;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DO EST. DE SE S.A.; ;90,01;249;70;90;193;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13009717;BCO DO EST. DE SE S.A.;BANCO DO ESTADO DE SERGIPE S.A.; 0 ;220;65;81;177;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03847413;BCO DO EST. DE SE S.A.;MULVI INSTITUICAO DE PAGAMENTO S.A.; ;29;5;9;16;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DO EST. DO PA S.A.; ;143,15;430;96;163;254;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04913711;BCO DO EST. DO PA S.A.;BANCO DO ESTADO DO PARÁ S.A.; 0 ;430;96;163;254;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DO NORDESTE DO BRASIL S.A.; ; ;359;3;5;204;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07237373;BCO DO NORDESTE DO BRASIL S.A.;BANCO DO NORDESTE DO BRASIL S.A.; ;359;3;5;204;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO FIBRA S.A.; ; ;21;2;4;10;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;58616418;BCO FIBRA S.A.;BANCO FIBRA S.A.; ;21;2;4;10;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO INBURSA S.A.; ;187,54;880;70;148;415;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04866275;BCO INBURSA S.A.;BANCO INBURSA S.A.; 0 ;880;70;148;415;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO KDB BRASIL S.A.; ; ;7;0;0;3;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07656500;BCO KDB BRASIL S.A.;BANCO KDB DO BRASIL S.A.; ;7;0;0;3;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO TOYOTA DO BRASIL S.A.; ; ;70;11;18;43;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03215790;BCO TOYOTA DO BRASIL S.A.;BANCO TOYOTA DO BRASIL S.A.; ;70;11;18;43;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO TRIANGULO S.A.; ; ;140;21;32;92;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;17351180;BCO TRIANGULO S.A.;BANCO TRIANGULO S.A.; ;140;21;32;92;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BK IP; ; ;15;4;12;5;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;16814330;BK IP;BK INSTITUIÇÃO DE PAGAMENTO S.A.; ;15;4;12;5;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BMG; ;83,18;5007;198;778;1279;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;62421979;BMG;BANCO BMG SOLUÇÕES FINANCEIRAS S.A.; ;24;3;4;19;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;61186680;BMG;BANCO BMG S.A.; 0 ;4243;136;661;873;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;50585090;BMG;BANCO BMG CONSIGNADO S.A.; 0 ;740;59;113;387;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BMW; ; ;19;2;5;8;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04452473;BMW;BMW FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO; ;19;2;5;8;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BNP PARIBAS; ; ;186;20;23;161;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01522368;BNP PARIBAS;BANCO BNP PARIBAS BRASIL S.A.; ;186;20;23;161;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BRADESCO; ;43,89;34725;420;4849;2846;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;60746948;BRADESCO;BANCO BRADESCO S.A.; 0 ;30693;145;4125;1079;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;40473435;BRADESCO;REPASSES FINANCEIROS E SOLUCOES TECNOLOGICAS INSTITUICAO DE PAGAMENTO S.A.; 0 ;5;0;0;1;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33254319;BRADESCO;BANCO LOSANGO S.A. - BANCO MÚLTIPLO; 0 ;107;4;6;76;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33147315;BRADESCO;BANCO BRADESCO BERJ S.A.; 0 ;6;0;0;4;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;27098060;BRADESCO;BANCO DIGIO S.A.; 0 ;2162;146;505;625;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;15011719;BRADESCO;BITZ INSTITUICAO DE PAGAMENTO S.A.; 0 ;6;1;6;1;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07207996;BRADESCO;BANCO BRADESCO FINANCIAMENTOS S.A.; 0 ;573;39;55;410;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;06271464;BRADESCO;BANCO BRADESCO BBI S.A.; 0 ;56;7;10;38;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04184779;BRADESCO;BANCO BRADESCARD S.A.; 0 ;1092;78;143;596;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01701201;BRADESCO;KIRTON BANK S.A. - BANCO MÚLTIPLO; 0 ;25;0;0;16;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BRB; ;190,49;3938;395;1753;987;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33136888;BRB;BRB - CREDITO, FINANCIAMENTO E INVESTIMENTO S/A; 0 ;428;54;86;269;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00000208;BRB;BRB - BANCO DE BRASILIA S.A.; 0 ;3510;341;1667;718;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BS2; ;137,29;120;30;49;73;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;71027866;BS2;BANCO BS2 S.A.; 0 ;120;30;49;73;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BTG PACTUAL/BANCO PAN; ;33,67;8750;181;901;1724;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;76543115;BTG PACTUAL/BANCO PAN;BANCO SISTEMA S.A.; 0 ;4;0;0;1;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;59285411;BTG PACTUAL/BANCO PAN;BANCO PAN S.A.; 0 ;7255;95;732;942;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;30306294;BTG PACTUAL/BANCO PAN;BANCO BTG PACTUAL S.A.; 0 ;1203;68;146;562;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;02682287;BTG PACTUAL/BANCO PAN;PAN FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTOS; 0 ;288;18;24;219;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BULLLA IP; ;109,36;190;41;76;102;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;08422119;BULLLA IP;BULLLA INSTITUICAO DE PAGAMENTO S.A.; 0 ;190;41;76;102;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CAIXA ECONÔMICA FEDERAL; ;17,23;20136;130;2724;961;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00360305;CAIXA ECONÔMICA FEDERAL;CAIXA ECONOMICA FEDERAL; 0 ;20136;130;2724;961;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CAIXA GERAL; ; ;101;0;0;69;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33466988;CAIXA GERAL;BANCO CAIXA GERAL - BRASIL S.A.; ;101;0;0;69;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CALCARD IP; ; ;108;20;37;57;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;37122487;CALCARD IP;CALCRED S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;25;2;7;7;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;08611734;CALCARD IP;CALCARD S.A. - INSTITUIÇÃO DE PAGAMENTOS; ;83;18;30;50;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CELCOIN IP; ;19,23;440;99;182;239;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13935893;CELCOIN IP;CELCOIN INSTITUICAO DE PAGAMENTO S.A.; 0 ;440;99;182;239;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CIELO IP; ; ;221;5;20;56;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01027058;CIELO IP;CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO; ;221;5;20;56;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CITIBANK; ; ;33;1;1;23;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33479023;CITIBANK;BANCO CITIBANK S.A.; ;30;1;1;22;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33042953;CITIBANK;CITIBANK N.A.; ;3;0;0;1;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CLARA IP; ; ;8;0;0;2;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;41538335;CLARA IP;CLARA INSTITUICAO DE PAGAMENTO LTDA.; ;8;0;0;2;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CLARO PAY IP; ; ;85;12;16;62;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;34878543;CLARO PAY IP;CLARO PAY S.A. - INSTITUIÇÃO DE PAGAMENTO; ;85;12;16;62;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CLOUDWALK IP; ;6,43;1422;38;102;535;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;18189547;CLOUDWALK IP;CLOUDWALK INSTITUIÇÃO DE PAGAMENTO E SERVICOS LTDA; 0 ;1388;38;102;518;
2025;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;05503849;CLOUDWALK IP;CLOUDWALK FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO; 0 ;34;0;0;17;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;COBUCCIO SCFI; ;288,14;3082;375;1060;1236;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;36947229;COBUCCIO SCFI;COBUCCIO S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTOS; 0 ;787;75;117;506;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03130170;COBUCCIO SCFI;BRASIL CARD INSTITUIÇÃO DE PAGAMENTOS LTDA; 0 ;2295;300;943;730;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CONTAAZUL IP; ; ;6;1;3;2;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;47381104;CONTAAZUL IP;CONTAAZUL INSTITUICAO DE PAGAMENTO LTDA.; ;6;1;3;2;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;COOPER CARD IP; ; ;33;2;4;15;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;05938780;COOPER CARD IP;COOPER CARD INSTITUIÇÃO DE PAGAMENTO LTDA.; ;33;2;4;15;
2025;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CORA SCFI; ; ;246;10;16;158;
