Ano;Trimestre;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;14796606;ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.;Irregularidades relacionadas ao acompanhamento de conta de pagamento - instituição de pagamento;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;14796606;ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pré-paga - instituição de pagamento;0;2;0;2;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;14796606;ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.;Pix - Dificuldade para solicitar ou realizar devolução - instituição de pagamento;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;14796606;ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.;Pix - liquidação - instituição de pagamento;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;14796606;ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.;Pix - outros - instituição de pagamento;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Ausência de título adequado relativo a cartão de crédito;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Cobrança irregular de tarifa relacionada ao cartão de crédito;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Cobranças diversas;0;0;2;2;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;1;0;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Débito em conta de pagamento pré-paga não autorizado pelo cliente, ou não cumprimento das regras aplicáveis - instituição de pagamento;1;1;0;2;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Débito em conta não autorizado pelo cliente, ou não cumprimento das regras aplicáveis;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;6;0;6;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Insatisfação com a resposta referente à reclamação registrada no BCB recebida - instituição de pagamento;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Irregularidades relacionadas ao fornecimento de documentos - instituição de pagamento;1;0;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Irregularidades relacionadas ao fornecimento de documentos por conta de pagamentos pós-paga - instituição de pagamento;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;3;0;3;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR) - instituição de pagamento;1;3;0;4;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;0;5;0;5;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito - instituição de pagamento;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pós-paga - instituição de pagamento;1;3;0;4;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pré-paga - instituição de pagamento;2;0;0;2;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;4;2;0;6;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;3;2;0;5;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado;3;6;0;9;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada para conta de pagamento pós-paga - instituição de pagamento;1;0;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada para conta de pagamento pré-paga - instituição de pagamento;1;0;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Outras irregularidades - instituição de pagamento;1;0;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Outros assuntos não regulados relacionados a cartão de crédito;0;0;1;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Recusa de produtos ou serviços;0;0;1;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Recusa de produtos ou serviços - instituição de pagamento;0;0;1;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;6;6;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Renegociação de dívida em instituição de pagamento;0;0;4;4;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;6;6;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Renegociação de dívidas/encargos relacionadas à cartão de crédito - instituição de pagamento;0;0;3;3;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Restrições cadastrais;0;0;1;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ (conglomerado);Restrições cadastrais por parte - instituição de pagamento;0;0;1;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Abertura de conta de depósito com documentação ausente, insuficiente ou falsa;2;0;0;2;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Ausência de título adequado relativo a cartão de crédito consignado;0;4;0;4;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Bloqueio de valores ou de conta fora do âmbito do Pix;2;9;0;11;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Cancelamento de contrato a pedido do cliente não atendido por instituição financeira;1;9;0;10;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Cobrança irregular de tarifa em operação de crédito;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta;5;1;0;6;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Cobranças diversas;0;0;2;2;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Concessão de crédito (exceto consignado) sem a formalização do título adequado;3;4;0;7;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;5;27;0;32;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;0;4;0;4;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Débito em conta não autorizado pelo cliente, ou não cumprimento das regras aplicáveis;8;4;0;12;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Débito em conta-salário não autorizado pelo cliente, ou não cumprimento das regras aplicáveis;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);0;2;0;2;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;6;31;0;37;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;1;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Integridade, confiabilidade, segurança, sigilo e legitimidade das operações e serviços  - conta de pagamento pré-paga;1;0;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;5;7;0;12;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de instituições financeiras;1;1;0;2;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas ao acompanhamento de conta;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;1;2;0;3;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;0;3;0;3;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a conta;0;3;0;3;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;0;64;0;64;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);0;5;0;5;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;1;1;0;2;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);4;10;0;14;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas à liquidação de documentos (exceto cheques);0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;1;0;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM;3;0;0;3;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;4;2;0;6;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;6;12;0;18;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito;1;4;0;5;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;3;8;0;11;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito consignado;17;31;0;48;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado;7;18;0;25;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Juros e preços;0;0;5;5;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Limites de transação;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Não acatamento de solicitação de cancelamento de débitos automáticos em conta de pagamento pré-paga, ou não cumprimento das regras aplicáveis;1;0;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Não acatamento de solicitação de cancelamento de débitos automáticos em conta ou não cumprimento das regras aplicáveis;3;33;0;36;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Não acatamento de solicitação de cancelamento de débitos automáticos em conta-salário ou não cumprimento das regras aplicáveis;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ;22;64;0;86;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Oferta ou prestação de informação sobre crédito consignado de forma inadequada;7;8;0;15;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;3;4;0;7;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;2;8;0;10;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Outras irregularidades ;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Pix - Dificuldade para solicitar ou realizar devolução;2;1;0;3;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Pix - experiência do usuário;1;0;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;3;3;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Recusa de produtos ou serviços;0;0;3;3;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;11;11;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;2;2;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Restrição à realização de portabilidade de operações de crédito (exceto crédito consignado e financiamento imobiliário) relativas a pessoas naturais;0;2;0;2;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;42;222;0;264;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Restrições cadastrais;0;0;2;2;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Terminais eletrônicos, internet e aplicativos;0;0;5;5;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário;0;1;0;1;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;36321990;AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;2;0;0;2;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;36321990;AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);3;9;0;12;
2024;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;27214112;AL5 S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;1;0;1;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Abertura de conta de depósito com documentação ausente, insuficiente ou falsa;0;1;0;1;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Abertura de conta de pagamento sem documentação necessária ou com documentação falsa - instituição de pagamento;11;2;0;13;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Bloqueio de valores ou de conta fora do âmbito do Pix;0;1;0;1;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Bloqueio de valores ou de conta fora do âmbito do Pix - instituição de pagamento;3;5;0;8;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Cancelamento de contrato a pedido do cliente de conta de pagamento pós-paga não atendido - instituição de pagamento;0;1;0;1;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Cancelamento de contrato a pedido do cliente não atendido por instituição financeira;0;1;0;1;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;1;0;0;1;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Crédito consignado;0;0;1;1;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;0;1;0;1;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional) - instituição de pagamento;3;2;0;5;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;7;0;7;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;4;4;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento - instituição de pagamento;0;0;1;1;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Irregularidades no processo de encerramento de conta de pagamento - instituição de pagamento;7;20;0;27;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Irregularidades relacionadas ao acompanhamento de conta de pagamento - instituição de pagamento;1;2;0;3;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;0;2;0;2;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Irregularidades relacionadas ao fornecimento de documentos por conta de pagamentos pré-paga - instituição de pagamento;0;8;0;8;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;3;7;0;10;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);3;2;0;5;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pós-paga - instituição de pagamento;1;0;0;1;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pré-paga - instituição de pagamento;2;1;0;3;
2024;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito consignado;7;9;0;16;
