Ano;Trimestre;Categoria;Tipo;CNPJ IF;Conglomerado;Instituição financeira;Índice;Quantidade total de reclamações respondidas;Quantidade de reclamações procedentes;Quantidade de reclamações procedentes extrapoladas;Quantidade total de reclamações analisadas;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ABC-BRASIL; ; ;21;6;6;22;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;28195667;ABC-BRASIL;BANCO ABC BRASIL S.A.; ;21;6;6;22;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ADYEN DO BRASIL IP; ; ;17;2;4;9;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;14796606;ADYEN DO BRASIL IP;ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.; ;17;2;4;9;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK; ;614,12;6849;990;4027;1683;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13660104;AGIBANK;AGIBANK FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; 0 ;3413;461;1896;830;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;10664513;AGIBANK;BANCO AGIBANK S.A.; 0 ;3436;529;2131;853;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGORACRED S/A SCFI; ; ;45;2;3;28;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;36321990;AGORACRED S/A SCFI;AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;45;2;3;28;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AL5 S.A. SCFI; ; ;9;4;4;9;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;27214112;AL5 S.A. SCFI;AL5 S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;9;4;4;9;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ALELO IP; ; ;90;27;41;62;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;09092759;ALELO IP;NAIP INSTITUIÇÃO DE PAGAMENTO S.A.; ;32;11;21;17;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04740876;ALELO IP;ALELO INSTITUICAO DE PAGAMENTO SA; ;58;16;21;45;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL BRASIL IP; ;8.305,63;759;165;281;457;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;32778350;AME DIGITAL BRASIL IP;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA; ;63;2;3;50;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03311443;AME DIGITAL BRASIL IP;PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.; 0 ;696;163;279;407;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ANDBANK; ; ;47;3;5;30;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;48795256;ANDBANK;BANCO ANDBANK (BRASIL) S.A.; ;47;3;5;30;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS GESTAO FINANCEIRA IP; ;70,04;211;66;80;173;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;19540550;ASAAS GESTAO FINANCEIRA IP;ASAAS GESTÃO FINANCEIRA INSTITUIÇÃO DE PAGAMENTO S.A.; 0 ;211;66;80;173;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASTRO IP; ;1.257,69;116;65;79;96;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;34006497;ASTRO IP;ASTRO INSTITUICAO DE PAGAMENTO LTDA.; 0 ;116;65;79;96;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO AFINZ BM; ; ;468;23;36;294;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;60114865;BANCO AFINZ BM;AFINZ INSTITUIÇÃO DE PAGAMENTO S.A.; ;98;1;2;57;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04814563;BANCO AFINZ BM;BANCO AFINZ S.A. - BANCO MÚLTIPLO; ;370;22;34;237;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO B3; ; ;5;0;0;1;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00997185;BANCO B3;BANCO B3 S.A.; ;5;0;0;1;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO BARI DE INVESTIMENTO E FINANCI.; ;502,85;143;42;47;129;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00556603;BANCO BARI DE INVESTIMENTO E FINANCI.;BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.; 0 ;143;42;47;129;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO C6; ;53,03;6051;351;1726;1383;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;61348538;BANCO C6;BANCO C6 CONSIGNADO S.A.; 0 ;824;71;125;469;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;31872495;BANCO C6;BANCO C6 S.A.; 0 ;5227;280;1601;914;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO CNH INDUSTRIAL CAPITAL S.A; ; ;25;5;8;15;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;02992446;BANCO CNH INDUSTRIAL CAPITAL S.A;BANCO CNH INDUSTRIAL CAPITAL S.A.; ;25;5;8;15;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO DIGIMAIS; ;1.552,43;680;165;276;407;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;92874270;BANCO DIGIMAIS;BANCO DIGIMAIS S.A.; 0 ;680;165;276;407;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO MASTER; ;232,86;8019;656;2889;1812;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;58497702;BANCO MASTER;BANCO BLUEBANK S.A.; ;9;0;0;9;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33923798;BANCO MASTER;BANCO MASTER S/A; 0 ;3490;320;1337;835;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33884941;BANCO MASTER;BANCO MASTER MÚLTIPLO S.A.; 0 ;103;34;42;83;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;23862762;BANCO MASTER;WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO; 0 ;4402;300;1506;877;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;09526594;BANCO MASTER;BANCO MASTER DE INVESTIMENTO S.A.; ;15;2;4;8;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO PAULISTA; ; ;27;1;2;16;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;61820817;BANCO PAULISTA;BANCO PAULISTA S.A.; ;27;1;2;16;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO RIBEIRÃO PRETO; ;25.308,57;236;93;126;174;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00517645;BANCO RIBEIRÃO PRETO;BANCO RIBEIRAO PRETO S.A.; 0 ;236;93;126;174;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO RNX S.A.; ; ;5;1;1;5;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;80271455;BANCO RNX S.A.;BANCO RNX S.A.; ;5;1;1;5;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO SEMEAR; ; ;28;1;1;29;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00795423;BANCO SEMEAR;BANCO SEMEAR S.A.; ;28;1;1;29;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO SICOOB; ;11,67;1582;30;83;572;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;02038232;BANCO SICOOB;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 0 ;1582;30;83;572;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO TOPÁZIO S.A.; ; ;26;5;7;20;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07679404;BANCO TOPÁZIO S.A.;BANCO TOPÁZIO S.A.; ;26;5;7;20;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO TRATON BRASIL S.A.; ; ;3;2;3;2;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;52067630;BANCO TRATON BRASIL S.A.;BANCO TRATON BRASIL S.A.; ;3;2;3;2;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANESTES; ;51,33;262;63;77;214;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;28127603;BANESTES;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 0 ;262;63;77;214;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANK OF CHINA (BRASIL); ; ;58;0;0;53;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;92764489;BANK OF CHINA (BRASIL);BOC BRASIL S.A. - CRÉDITO, FINANCIAMENTOS E INVESTIMENTOS; ;9;0;0;9;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;10690848;BANK OF CHINA (BRASIL);BANCO DA CHINA BRASIL S.A.; ;10;0;0;8;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07450604;BANK OF CHINA (BRASIL);BANK OF CHINA (BRASIL) BANCO MÚLTIPLO S/A; ;39;0;0;36;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANQI IP; ; ;141;20;22;126;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;30723871;BANQI IP;BANQI INSTITUICAO DE PAGAMENTO LTDA.; ;141;20;22;126;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANRISUL; ;37,18;1892;80;214;714;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;92934215;BANRISUL;BANRISUL SOLUÇÕES EM PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO; ;5;1;5;1;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;92702067;BANRISUL;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 0 ;1887;79;209;713;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BB; ;25,85;22802;93;2091;1014;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00000000;BB;BANCO DO BRASIL S.A.; 0 ;22802;93;2091;1014;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BBC S.A.; ; ;43;3;5;25;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01852137;BBC S.A.;BANCO BRASILEIRO DE CRÉDITO SOCIEDADE ANÔNIMA; ;43;3;5;25;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO ABN AMRO CLEARING; ; ;27;0;0;21;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03532415;BCO ABN AMRO CLEARING;BANCO ABN AMRO CLEARING S.A.; ;27;0;0;21;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO ARBI S.A.; ;45,99;63;34;32;67;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;54403563;BCO ARBI S.A.;BANCO ARBI S.A.; 0 ;63;34;32;67;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO COOPERATIVO SICREDI; ; ;246;0;0;16;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01181521;BCO COOPERATIVO SICREDI;BANCO COOPERATIVO SICREDI S.A.; ;246;0;0;16;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO CSF S.A.; ;30,22;1978;95;298;631;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;08357240;BCO CSF S.A.;BANCO CSF S.A.; 0 ;1978;95;298;631;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DA AMAZONIA S.A.; ; ;52;9;13;35;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04902979;BCO DA AMAZONIA S.A.;BANCO DA AMAZONIA S.A.; ;52;9;13;35;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DAYCOVAL S.A; ;39,19;2233;32;95;753;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;62232889;BCO DAYCOVAL S.A;BANCO DAYCOVAL S.A.; 0 ;2231;32;95;750;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;43818780;BCO DAYCOVAL S.A;DAYCOVAL LEASING - BANCO MÚLTIPLO S.A.; ;2;0;0;3;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DE LAGE LANDEN BRASIL S.A.; ; ;10;1;1;9;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;05040481;BCO DE LAGE LANDEN BRASIL S.A.;BANCO DE LAGE LANDEN BRASIL S.A.; ;10;1;1;9;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DO EST. DE SE S.A.; ;57,66;219;42;61;151;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13009717;BCO DO EST. DE SE S.A.;BANCO DO ESTADO DE SERGIPE S.A.; 0 ;179;34;50;122;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03847413;BCO DO EST. DE SE S.A.;MULVI INSTITUICAO DE PAGAMENTO S.A.; ;40;8;11;29;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DO EST. DO PA S.A.; ;124,40;366;89;139;235;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04913711;BCO DO EST. DO PA S.A.;BANCO DO ESTADO DO PARÁ S.A.; 0 ;366;89;139;235;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DO NORDESTE DO BRASIL S.A.; ; ;256;9;14;170;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07237373;BCO DO NORDESTE DO BRASIL S.A.;BANCO DO NORDESTE DO BRASIL S.A.; ;256;9;14;170;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO FIBRA S.A.; ; ;12;3;9;4;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;58616418;BCO FIBRA S.A.;BANCO FIBRA S.A.; ;12;3;9;4;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO INBURSA S.A.; ;276,34;1017;111;215;525;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04866275;BCO INBURSA S.A.;BANCO INBURSA S.A.; 0 ;1017;111;215;525;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO TOYOTA DO BRASIL S.A.; ; ;73;12;17;52;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03215790;BCO TOYOTA DO BRASIL S.A.;BANCO TOYOTA DO BRASIL S.A.; ;73;12;17;52;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO TRIANGULO S.A.; ; ;97;11;18;59;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;17351180;BCO TRIANGULO S.A.;BANCO TRIANGULO S.A.; ;97;11;18;59;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BECKER FINANCEIRA S.A. - CFI; ; ;7;1;1;7;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;20443996;BECKER FINANCEIRA S.A. - CFI;BECKER FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;7;1;1;7;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BEES IP; ; ;1;1;0;3;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;35523352;BEES IP;BEES INSTITUICAO DE PAGAMENTO LTDA.; ;1;1;0;3;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BK IP; ; ;21;6;14;9;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;16814330;BK IP;BK INSTITUIÇÃO DE PAGAMENTO S.A.; ;21;6;14;9;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BMG; ;122,91;5993;239;1132;1293;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;62421979;BMG;BANCO BMG SOLUÇÕES FINANCEIRAS S.A.; ;35;6;12;17;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;61186680;BMG;BANCO BMG S.A.; 0 ;5091;165;978;859;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;50585090;BMG;BANCO BMG CONSIGNADO S.A.; 0 ;867;68;141;417;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BMW; ; ;9;1;1;7;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04452473;BMW;BMW FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO; ;9;1;1;7;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BNP PARIBAS; ; ;276;22;31;197;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01522368;BNP PARIBAS;BANCO BNP PARIBAS BRASIL S.A.; ;276;22;31;197;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BRADESCO; ;51,74;33228;474;5718;2688;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;60746948;BRADESCO;BANCO BRADESCO S.A.; 0 ;29425;182;5028;1065;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33254319;BRADESCO;BANCO LOSANGO S.A. - BANCO MÚLTIPLO; 0 ;84;2;3;52;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33147315;BRADESCO;BANCO BRADESCO BERJ S.A.; 0 ;12;1;3;4;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;27098060;BRADESCO;BANCO DIGIO S.A.; 0 ;2011;123;374;662;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;15011719;BRADESCO;BITZ INSTITUICAO DE PAGAMENTO S.A.; 0 ;7;2;2;9;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07207996;BRADESCO;BANCO BRADESCO FINANCIAMENTOS S.A.; 0 ;586;67;113;347;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;06271464;BRADESCO;BANCO BRADESCO BBI S.A.; 0 ;66;10;14;48;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04184779;BRADESCO;BANCO BRADESCARD S.A.; 0 ;1002;84;177;476;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01701201;BRADESCO;KIRTON BANK S.A. - BANCO MÚLTIPLO; 0 ;35;3;4;25;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BRB; ;136,73;3402;409;1341;1114;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33136888;BRB;BRB - CREDITO, FINANCIAMENTO E INVESTIMENTO S/A; 0 ;507;77;119;327;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00000208;BRB;BRB - BANCO DE BRASILIA S.A.; 0 ;2895;332;1221;787;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BS2; ; ;108;28;30;100;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;71027866;BS2;BANCO BS2 S.A.; ;108;28;30;100;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BTG PACTUAL/BANCO PAN; ;32,23;8458;169;857;1473;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;76543115;BTG PACTUAL/BANCO PAN;BANCO SISTEMA S.A.; 0 ;4;2;2;4;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;59285411;BTG PACTUAL/BANCO PAN;BANCO PAN S.A.; 0 ;7352;89;689;949;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;30306294;BTG PACTUAL/BANCO PAN;BANCO BTG PACTUAL S.A.; 0 ;1025;74;156;486;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;02682287;BTG PACTUAL/BANCO PAN;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS; 0 ;77;4;9;34;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BULLLA IP; ; ;120;28;59;57;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;08422119;BULLLA IP;BULLLA INSTITUICAO DE PAGAMENTO S.A.; ;120;28;59;57;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CAIXA ECONÔMICA FEDERAL; ;25,87;21615;187;4075;992;
2025;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00360305;CAIXA ECONÔMICA FEDERAL;CAIXA ECONOMICA FEDERAL; 0 ;21615;187;4075;992;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CAIXA GERAL; ; ;87;0;0;64;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33466988;CAIXA GERAL;BANCO CAIXA GERAL - BRASIL S.A.; ;87;0;0;64;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CALCARD IP; ; ;89;24;31;67;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;37122487;CALCARD IP;CALCRED S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;14;0;0;8;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;08611734;CALCARD IP;CALCARD S.A. - INSTITUIÇÃO DE PAGAMENTOS; ;75;24;31;59;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CELCOIN IP; ;34,90;497;198;279;353;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13935893;CELCOIN IP;CELCOIN INSTITUICAO DE PAGAMENTO S.A.; 0 ;497;198;279;353;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CIELO IP; ; ;247;4;21;47;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01027058;CIELO IP;CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO; ;247;4;21;47;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CITIBANK; ; ;18;0;0;12;
2025;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33479023;CITIBANK;BANCO CITIBANK S.A.; ;18;0;0;12;
