Ano;Semestre;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;1;2;0;3;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Juros;0;0;3;3;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Não acatamento de solicitação de cancelamento de débitos automáticos em conta de depósito;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Não liberação de margem consignável - Cartão de crédito consignável;0;0;18;18;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;9;9;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;0;5;0;5;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Outras irregularidades relacionadas a cartões de crédito;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Outras irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Outros assuntos não regulados relacionados a cartão de crédito;0;0;22;22;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;4;4;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;15;15;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;7;7;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Restrições cadastrais;0;0;4;4;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;36321990;AGORACRED S A SOCIEDADE DE CREDITO  FINANCIAMENTO E INVESTIMENTO;Concessão de demais créditos (exceto consignado) mediante a formalização de título adequado com base em documentação falsa;1;0;0;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;36321990;AGORACRED S A SOCIEDADE DE CREDITO  FINANCIAMENTO E INVESTIMENTO;Restrições cadastrais;0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Cobrança irregular de tarifa pela prestação de serviços especiais a pessoa física;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Cobranças diversas;0;0;2;2;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Cobranças diversas em operação de crédito consignado;0;0;17;17;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;0;2;0;2;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Dificuldade na liberação ou substituição de bem;0;0;6;6;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Golpe;0;0;9;9;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;3;0;3;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao Custo Efetivo Total (CET) de operação de crédito;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;3;11;0;14;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de contratos de operações de crédito de outras modalidades, exceto crédito consignado, financiamento imobiliário e cartão de crédito.;0;2;0;2;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de demais operações de operações de crédito, exceto consignado e financiamento imobiliário;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;2;11;0;13;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);5;10;0;15;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;11;11;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Outras irregularidades ;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Outras irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;2;2;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;5;5;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;4;14;0;18;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Restrições cadastrais;0;0;3;3;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ALFA (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado;1;6;0;7;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ANDBANK (conglomerado);Cancelamento de contrato a pedido do cliente não atendido;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ANDBANK (conglomerado);Recusa de produtos ou serviços;0;0;4;4;
2016;1º;Menos de dois milhões de clientes;Conglomerado; ;ANDBANK (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;92874270;BANCO A J  RENNER S A;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;92874270;BANCO A J  RENNER S A;Insatisfação com o atendimento prestado por agências;0;0;2;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;92874270;BANCO A J  RENNER S A;Irregularidades relacionadas ao acompanhamento de conta;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;92874270;BANCO A J  RENNER S A;Juros;0;0;2;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;92874270;BANCO A J  RENNER S A;Outros assuntos não regulados relacionados a cartão de crédito;0;0;4;4;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;92874270;BANCO A J  RENNER S A;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;3;3;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;54403563;BANCO ARBI S A;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;54403563;BANCO ARBI S A;Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;54403563;BANCO ARBI S A;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;2;0;0;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;61146577;BANCO BARCLAYS S A;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito de outras modalidades, exceto crédito consignado, financiamento imobiliário e cartão de crédito.;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;61146577;BANCO BARCLAYS S A;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;00997185;BANCO BM FBOVESPA DE SERVICOS DE LIQUIDACAO E CUSTODIA S A;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Bloqueio de cartão de crédito;0;0;2;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Bloqueio de conta;0;0;4;4;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Bloqueio de margem consignável sem liberação do empréstimo (exceto cartão de crédito consignável);0;0;3;3;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Cancelamento de contrato a pedido do cliente não atendido;0;5;0;5;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Cancelamento de contrato por iniciativa da instituição financeira;0;0;2;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Cartão pré-pago;0;0;21;21;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Cobranças diversas;0;0;2;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Cobranças diversas em operação de crédito consignado;0;0;16;16;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Concessão de crédito consignado mediante a formalização de título adequado com base em documentação falsa;0;7;0;7;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Concessão de crédito consignado sem a formalização do título adequado;1;11;0;12;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Descumprimento de prazo de resposta da reclamação registrada no BCB;0;7;0;7;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Débito em conta de depósito não autorizado pelo cliente;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Golpe;0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;1;7;0;8;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;3;3;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Insatisfação com o atendimento prestado por agências;0;0;2;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Irregularidades relacionadas ao acompanhamento de conta;0;5;0;5;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Irregularidades relacionadas ao Custo Efetivo Total (CET) de operação de crédito;1;1;0;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;0;4;0;4;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de demais operações de operações de crédito, exceto consignado e financiamento imobiliário;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;2;10;0;12;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);0;16;0;16;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Irregularidades relacionadas à liquidação de documentos (exceto cheques);2;0;0;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;2;3;0;5;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito;2;0;0;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Não liberação de margem consignável - Cartão de crédito consignável;0;0;2;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;33;33;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;0;7;0;7;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Outras irregularidades relacionadas à portabilidade de operações de crédito de pessoa natural;0;4;0;4;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Outras irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;4;10;0;14;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Outros assuntos não regulados relacionados a cartão de crédito;0;0;6;6;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Prestação de serviço de forma irregular em conta-salário;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Reclamações relacionadas a assuntos diversos;0;0;7;7;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Recusa de produtos ou serviços;0;0;2;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;5;5;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;3;74;0;77;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S A;Restrições cadastrais;0;0;3;3;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;02658435;BANCO CATERPILLAR S A;Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S A;Dificuldade na liberação ou substituição de bem;0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S A;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S A;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;2;0;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S A;Outras irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S A;Recusa de produtos ou serviços;0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S A;Restrições cadastrais;0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento;0;6;0;6;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Bloqueio de cartão de crédito;0;0;3;3;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Cancelamento de contrato a pedido do cliente não atendido;1;3;0;4;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Cancelamento de contrato por iniciativa da instituição financeira;0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Cobrança irregular de tarifa de serviço prioritário referente a cartão de crédito ;2;1;0;3;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Cobrança irregular de tarifa diferenciada em cartão de crédito;3;3;0;6;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Cobranças diversas;0;0;9;9;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Concessão de crédito (exceto consignado) sem a formalização do título adequado;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Descumprimento do prazo resposta da Ouvidoria;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Encaminhamento de instrumentos de pagamento não solicitados;2;1;0;3;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;3;11;0;14;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;21;21;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Insatisfação com o atendimento prestado por agências;0;0;6;6;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;1;7;0;8;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);1;2;0;3;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;29;21;0;50;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Juros;0;0;11;11;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;2;2;0;4;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Outros assuntos não regulados relacionados a cartão de crédito;0;0;13;13;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Produto ou serviço não solicitado (exceto cartões de crédito/débito);0;0;3;3;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Publicidade enganosa;0;0;2;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Recusa de produtos ou serviços;0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Recusa ou dificuldade de acesso aos canais de atendimento convencionais;1;0;0;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;70;70;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;08357240;BANCO CSF S A;Restrições cadastrais;0;0;16;16;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S A;Cobrança irregular de tarifa por serviços não contratados;2;2;0;4;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S A;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;2;0;0;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S A;Insatisfação com o atendimento prestado por agências;0;0;6;6;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S A;Irregularidades relacionadas a registros no Cadastro de Emitentes de Cheques sem Fundos (CCF);1;0;0;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S A;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM;0;1;0;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S A;Juros;0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S A;Liberação de recursos em financiamento imobiliário;0;0;1;1;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S A;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;2;0;0;2;
2016;1º;Menos de dois milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S A;Reclamações relacionadas a assuntos diversos;0;0;1;1;
