Ano;Trimestre;Categoria;Tipo;CNPJ IF;Conglomerado;Instituição financeira;Índice;Quantidade total de reclamações respondidas;Quantidade de reclamações procedentes;Quantidade de reclamações procedentes extrapoladas;Quantidade total de reclamações analisadas;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;18189547; ;CLOUDWALK INSTITUIÇÃO DE PAGAMENTO E SERVICOS LTDA; ;628;20;43;292;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;17351180; ;BANCO TRIANGULO S.A.; ;106;13;18;76;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;17079937; ;PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.; ;11;4;11;4;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;16814330; ;BK INSTITUIÇÃO DE PAGAMENTO S.A.; ;8;1;3;3;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;15581638; ;FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;500,08;2652;484;1442;890;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;15111975; ;IUGU INSTITUIÇÃO DE PAGAMENTO S.A.;1.030,63;451;204;287;321;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;14796606; ;ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.; ;15;1;3;5;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;13935893; ;CELCOIN INSTITUICAO DE PAGAMENTO S.A.;34,10;407;154;234;268;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;13884775; ;MAGALUPAY INSTITUIÇÃO DE PAGAMENTO S.A.; ;88;25;35;62;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;13370835; ;DOCK INSTITUIÇÃO DE PAGAMENTO S.A.;20,36;193;47;74;122;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;13203354; ;FITBANK INSTITUIÇÃO DE PAGAMENTO S.A.;1.001,62;128;70;80;112;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;12473687; ;CONTA PRONTA INSTITUICAO DE PAGAMENTO LTDA; ;3;1;3;1;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;11351086; ;MERCADO BITCOIN INSTITUICAO DE PAGAMENTO LTDA; ;14;0;0;2;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;11271860; ;LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;29;1;2;17;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;10878448; ;PAYPAL DO BRASIL INSTITUIÇÃO DE PAGAMENTO LTDA.; ;34;3;5;22;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;10868663; ;ACG INSTITUIÇÃO DE PAGAMENTO S.A.; ;4;1;4;1;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09473806; ;TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;7;0;0;2;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;09464032; ;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;8,36;936;39;73;503;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;08357240; ;BANCO CSF S.A.;14,68;1210;68;136;604;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;07799277; ;VALOR S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;24;2;6;8;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;07747410; ;M PAGAMENTOS S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO; ;61;4;5;47;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;07679404; ;BANCO TOPÁZIO S.A.; ;15;1;3;6;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;07652226; ;LECCA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A;5.348,55;606;110;165;403;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;07237373; ;BANCO DO NORDESTE DO BRASIL S.A.; ;146;9;14;97;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;06339468; ;GRAZZIOTIN FINANCEIRA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS; ;5;1;3;2;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;06249129; ;RPW S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;10;2;10;2;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;06040559; ;KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;23;1;3;8;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;05938780; ;COOPER CARD INSTITUIÇÃO DE PAGAMENTO LTDA.; ;15;1;3;5;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;05192316; ;VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS; ;30;1;2;16;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;05040481; ;BANCO DE LAGE LANDEN BRASIL S.A.; ;8;0;0;2;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;04913711; ;BANCO DO ESTADO DO PARÁ S.A.;106,92;238;99;114;206;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;04902979; ;BANCO DA AMAZONIA S.A.; ;33;6;9;22;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;04866275; ;BANCO INBURSA S.A.;1.466,28;1547;292;750;602;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;04740876; ;ALELO INSTITUICAO DE PAGAMENTO SA; ;76;18;34;40;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;04379829; ;NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS; ;35;1;2;17;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;04230630; ;JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO; ;43;3;5;26;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;03881423; ;SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;112;20;29;76;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;03816413; ;PAGUEVELOZ INSTITUIÇÃO DE PAGAMENTO LTDA.;14,16;197;59;80;146;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;02992446; ;BANCO CNH INDUSTRIAL CAPITAL S.A.; ;6;1;2;3;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;01722480; ;QUERO-QUERO VERDECARD INSTITUIÇÃO DE PAGAMENTO S.A.; ;48;9;15;28;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;01027058; ;CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO; ;219;1;5;41;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;01023570; ;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; ;3;0;0;1;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;00795423; ;BANCO SEMEAR S.A.; ;31;11;12;28;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;00714671; ;EWALLY INSTITUIÇÃO DE PAGAMENTO S.A.; ;15;9;9;15;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;00411939; ;FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO; ;27;0;0;12;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;99PAY; ;46,15;2208;372;1010;813;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;24313102;99PAY;99PAY INSTITUICAO DE PAGAMENTO S.A.; 0 ;2208;372;1010;813;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ABC-BRASIL; ; ;9;0;0;1;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;28195667;ABC-BRASIL;BANCO ABC BRASIL S.A.; ;9;0;0;1;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ABN AMRO; ; ;5;0;0;2;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03532415;ABN AMRO;BANCO ABN AMRO CLEARING S.A.; ;5;0;0;2;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ; ;71,46;194;42;42;195;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;60114865;AFINZ;AFINZ INSTITUIÇÃO DE PAGAMENTO S.A.; ;54;12;11;57;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04814563;AFINZ;BANCO AFINZ S.A. - BANCO MÚLTIPLO; 0 ;140;30;30;138;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK; ;868,53;5663;1082;3182;1917;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13660104;AGIBANK;AGIBANK FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; 0 ;2949;490;1550;932;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;10664513;AGIBANK;BANCO AGIBANK S.A.; 0 ;2714;592;1631;985;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL; ;19,30;964;243;322;724;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;32778350;AME DIGITAL;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA; 0 ;240;48;69;166;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03311443;AME DIGITAL;PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.; 0 ;724;195;253;558;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ANDBANK; ; ;12;0;0;2;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;48795256;ANDBANK;BANCO ANDBANK (BRASIL) S.A.; ;12;0;0;2;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS; ;48,87;125;35;47;93;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;19540550;ASAAS;ASAAS GESTÃO FINANCEIRA INSTITUIÇÃO DE PAGAMENTO S.A.; 0 ;125;35;47;93;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO SICOOB; ; ;881;19;36;469;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;02038232;BANCO SICOOB;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; ;881;19;36;469;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO TOYOTA DO BRASIL S.A.; ; ;40;8;12;27;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03215790;BANCO TOYOTA DO BRASIL S.A.;BANCO TOYOTA DO BRASIL S.A.; ;40;8;12;27;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANESE; ; ;115;28;42;78;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13009717;BANESE;BANCO DO ESTADO DE SERGIPE S.A.; ;96;22;32;67;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03847413;BANESE;MULVI INSTITUICAO DE PAGAMENTO S.A.; ;19;6;10;11;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANESTES; ;27,80;157;43;41;165;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;28127603;BANESTES;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 0 ;157;43;41;165;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANRISUL; ;17,36;1102;51;94;595;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;92702067;BANRISUL;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 0 ;1102;51;94;595;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BARIGUI; ;633,85;149;54;59;136;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00556603;BARIGUI;BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.; 0 ;149;54;59;136;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BB; ;18,17;12446;158;1419;1386;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;24933830;BB;BB-BANCO DE INVESTIMENTO S/A; 0 ;7;0;0;1;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00000000;BB;BANCO DO BRASIL S.A.; 0 ;12439;158;1419;1385;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BBC; ; ;15;1;3;5;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01852137;BBC;BANCO BRASILEIRO DE CRÉDITO SOCIEDADE ANÔNIMA; ;15;1;3;5;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BMG; ;41,46;3607;152;443;1272;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;62421979;BMG;BANCO CIFRA S.A.; ;6;0;0;1;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;61186680;BMG;BANCO BMG S.A.; 0 ;3141;124;399;975;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;50585090;BMG;BANCO BMG CONSIGNADO S.A.; ;460;28;44;296;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BMW; ; ;5;1;5;1;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04452473;BMW;BMW FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO; ;5;1;5;1;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BNP PARIBAS; ;70,20;418;31;44;292;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01522368;BNP PARIBAS;BANCO BNP PARIBAS BRASIL S.A.; 0 ;418;31;44;292;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BNQI - FINANCEIRO; ; ;93;17;26;61;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;30723871;BNQI - FINANCEIRO;BANQI INSTITUICAO DE PAGAMENTO LTDA.; ;93;17;26;61;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BRADESCO; ;35,89;18522;717;3917;3194;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;60746948;BRADESCO;BANCO BRADESCO S.A.; 0 ;15688;340;3202;1666;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;40473435;BRADESCO;REPASSES FINANCEIROS E SOLUCOES TECNOLOGICAS INSTITUICAO DE PAGAMENTO S.A.; 0 ;31;7;9;24;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33254319;BRADESCO;BANCO LOSANGO S.A. - BANCO MÚLTIPLO; 0 ;82;8;9;73;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33147315;BRADESCO;BANCO BRADESCO BERJ S.A.; 0 ;9;0;0;1;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;27098060;BRADESCO;BANCO DIGIO S.A.; 0 ;1543;190;429;684;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07207996;BRADESCO;BANCO BRADESCO FINANCIAMENTOS S.A.; 0 ;466;76;110;321;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;06271464;BRADESCO;BANCO BRADESCO BBI S.A.; 0 ;10;1;3;3;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04184779;BRADESCO;BANCO BRADESCARD S.A.; 0 ;685;95;155;421;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01701201;BRADESCO;KIRTON BANK S.A. - BANCO MÚLTIPLO; 0 ;8;0;0;1;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BRB; ;230,03;4131;646;1782;1492;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33136888;BRB;BRB - CREDITO, FINANCIAMENTO E INVESTIMENTO S/A; 0 ;951;243;419;552;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00000208;BRB;BRB - BANCO DE BRASILIA S.A.; 0 ;3180;403;1363;940;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BTG PACTUAL/BANCO PAN; ;36,27;6287;222;932;1458;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;59285411;BTG PACTUAL/BANCO PAN;BANCO PAN S.A.; 0 ;5702;163;831;1118;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;30306294;BTG PACTUAL/BANCO PAN;BANCO BTG PACTUAL S.A.; 0 ;581;59;101;339;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;17157777;BTG PACTUAL/BANCO PAN;BANCO NACIONAL S.A.; 0 ;4;0;0;1;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BULLLA; ; ;31;7;18;12;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;08422119;BULLLA;BULLLA INSTITUICAO DE PAGAMENTO S.A.; ;31;7;18;12;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;C6 BANK; ;67,18;5504;545;2119;1490;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;61348538;C6 BANK;BANCO C6 CONSIGNADO S.A.; 0 ;748;136;218;467;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;31872495;C6 BANK;BANCO C6 S.A.; 0 ;4756;409;1901;1023;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CAIXA ECONÔMICA FEDERAL; ;21,33;15086;315;3289;1445;
2024;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00360305;CAIXA ECONÔMICA FEDERAL;CAIXA ECONOMICA FEDERAL; 0 ;15086;315;3289;1445;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CAIXA GERAL; ; ;41;0;0;25;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33466988;CAIXA GERAL;BANCO CAIXA GERAL - BRASIL S.A.; ;41;0;0;25;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CCB; ; ;49;2;3;27;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;92764489;CCB;BOC BRASIL S.A. - CRÉDITO, FINANCIAMENTOS E INVESTIMENTOS; ;12;0;0;6;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;10690848;CCB;BANCO DA CHINA BRASIL S.A.; ;11;0;0;4;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07450604;CCB;BANK OF CHINA (BRASIL) BANCO MÚLTIPLO S/A; ;26;2;3;17;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CITIBANK; ; ;14;0;0;5;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33479023;CITIBANK;BANCO CITIBANK S.A.; ;14;0;0;5;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;COBUCCIO; ;212,60;1138;337;464;818;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;36947229;COBUCCIO;COBUCCIO S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTOS; 0 ;318;60;93;205;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03130170;COBUCCIO;BRASIL CARD INSTITUIÇÃO DE PAGAMENTOS LTDA; 0 ;820;277;371;613;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;COLOMBO; ; ;31;2;4;17;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;05676026;COLOMBO;CREDIARE S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;31;2;4;17;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CREDI-SHOP; ; ;19;0;0;6;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;62895230;CREDI-SHOP;CREDI-SHOP S/A - INSTITUIÇÃO DE PAGAMENTO; ;19;0;0;6;
2024;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CREDSYSTEM; ; ;207;10;17;119;
