Ano;Trimestre;Categoria;Tipo;CNPJ IF;Conglomerado;Instituição financeira;Índice;Quantidade total de reclamações respondidas;Quantidade de reclamações procedentes;Quantidade de reclamações procedentes extrapoladas;Quantidade total de reclamações analisadas;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;04379829; ;NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS; ;15;0;0;9;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;02992446; ;BANCO CNH INDUSTRIAL CAPITAL S.A.; ;11;0;0;2;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;00714671; ;EWALLY INSTITUIÇÃO DE PAGAMENTO S.A.; ;3;0;0;2;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Banco/financeira;00411939; ;FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO; ;19;0;0;15;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;99PAY IP; ;33,18;1973;316;759;821;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;24313102;99PAY IP;99PAY INSTITUICAO DE PAGAMENTO S.A.; 0 ;1973;316;759;821;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ABC-BRASIL; ; ;10;3;6;5;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;28195667;ABC-BRASIL;BANCO ABC BRASIL S.A.; ;10;3;6;5;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ACG IP; ; ;5;1;3;2;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;10868663;ACG IP;ACG INSTITUIÇÃO DE PAGAMENTO S.A.; ;5;1;3;2;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ADYEN DO BRASIL IP; ; ;19;3;3;17;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;14796606;ADYEN DO BRASIL IP;ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.; ;19;3;3;17;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AFINZ IP; ; ;231;28;41;158;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;60114865;AFINZ IP;AFINZ INSTITUIÇÃO DE PAGAMENTO S.A.; ;68;5;8;45;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04814563;AFINZ IP;BANCO AFINZ S.A. - BANCO MÚLTIPLO; ;163;23;33;113;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGIBANK; ;625,36;5080;917;2422;1892;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13660104;AGIBANK;AGIBANK FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; 0 ;2484;329;985;830;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;10664513;AGIBANK;BANCO AGIBANK S.A.; 0 ;2596;588;1437;1062;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AGORACRED S/A SCFI; ; ;40;2;3;29;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;36321990;AGORACRED S/A SCFI;AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;40;2;3;29;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AL5 S.A. CFI; ; ;9;1;2;4;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;27214112;AL5 S.A. CFI;AL5 S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;9;1;2;4;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ALELO IP; ; ;81;16;23;56;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04740876;ALELO IP;ALELO INSTITUICAO DE PAGAMENTO SA; ;81;16;23;56;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;AME DIGITAL BRASIL IP; ;2.767,99;432;96;120;376;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;32778350;AME DIGITAL BRASIL IP;AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA; ;107;16;13;133;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03311443;AME DIGITAL BRASIL IP;PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.; 0 ;325;80;107;243;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ANDBANK; ; ;15;0;0;4;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;48795256;ANDBANK;BANCO ANDBANK (BRASIL) S.A.; ;15;0;0;4;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ASAAS GESTAO FINANCEIRA IP; ;50,45;131;49;52;124;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;19540550;ASAAS GESTAO FINANCEIRA IP;ASAAS GESTÃO FINANCEIRA INSTITUIÇÃO DE PAGAMENTO S.A.; 0 ;131;49;52;124;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO B3; ; ;3;0;0;1;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00997185;BANCO B3;BANCO B3 S.A.; ;3;0;0;1;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO BARI DE INVESTIMENTO E FINANCI.; ;488,59;94;49;46;101;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00556603;BANCO BARI DE INVESTIMENTO E FINANCI.;BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.; 0 ;94;49;46;101;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO C6; ;58,44;5165;513;1858;1538;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;61348538;BANCO C6;BANCO C6 CONSIGNADO S.A.; 0 ;584;104;135;451;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;31872495;BANCO C6;BANCO C6 S.A.; 0 ;4581;409;1724;1087;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO DIGIMAIS; ;526,21;226;63;75;190;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;92874270;BANCO DIGIMAIS;BANCO DIGIMAIS S.A.; 0 ;226;63;75;190;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO MASTER; ;226,40;4244;957;2334;1781;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;58497702;BANCO MASTER;BANCO BLUEBANK S.A.; ;4;0;0;1;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33923798;BANCO MASTER;BANCO MASTER S/A; 0 ;1765;323;718;794;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33884941;BANCO MASTER;BANCO MASTER MÚLTIPLO S.A.; ;41;10;11;38;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;23862762;BANCO MASTER;WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO; 0 ;2428;623;1604;943;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;09526594;BANCO MASTER;BANCO MASTER DE INVESTIMENTO S.A.; ;6;1;1;5;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO PAULISTA; ; ;15;6;6;14;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;61820817;BANCO PAULISTA;BANCO PAULISTA S.A.; ;15;6;6;14;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO SEMEAR; ; ;17;1;2;9;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00795423;BANCO SEMEAR;BANCO SEMEAR S.A.; ;17;1;2;9;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCO TOPÁZIO S.A.; ; ;31;5;11;14;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07679404;BANCO TOPÁZIO S.A.;BANCO TOPÁZIO S.A.; ;31;5;11;14;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANCOOB; ;18,66;1055;31;62;524;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;02038232;BANCOOB;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 0 ;1055;31;62;524;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANESTES; ; ;143;28;40;100;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;28127603;BANESTES;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; ;143;28;40;100;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANK OF CHINA (BRASIL); ; ;203;0;0;110;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;92764489;BANK OF CHINA (BRASIL);BOC BRASIL S.A. - CRÉDITO, FINANCIAMENTOS E INVESTIMENTOS; ;4;0;0;2;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;10690848;BANK OF CHINA (BRASIL);BANCO DA CHINA BRASIL S.A.; ;43;0;0;19;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07450604;BANK OF CHINA (BRASIL);BANK OF CHINA (BRASIL) BANCO MÚLTIPLO S/A; ;156;0;0;89;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANQI IP; ;8,38;120;34;37;109;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;30723871;BANQI IP;BANQI INSTITUICAO DE PAGAMENTO LTDA.; 0 ;120;34;37;109;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BANRISUL; ;20,59;1309;61;115;694;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;92934215;BANRISUL;BANRISUL SOLUÇÕES EM PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO; ;5;0;0;2;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;92702067;BANRISUL;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 0 ;1304;61;115;692;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BB; ;20,55;13364;154;1617;1276;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;24933830;BB;BB-BANCO DE INVESTIMENTO S/A; 0 ;5;0;0;4;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00000000;BB;BANCO DO BRASIL S.A.; 0 ;13359;154;1617;1272;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BBC S.A.; ; ;32;1;2;16;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01852137;BBC S.A.;BANCO BRASILEIRO DE CRÉDITO SOCIEDADE ANÔNIMA; ;32;1;2;16;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO ABN AMRO CLEARING; ; ;5;0;0;1;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03532415;BCO ABN AMRO CLEARING;BANCO ABN AMRO CLEARING S.A.; ;5;0;0;1;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO ARBI S.A.; ;86,25;89;50;52;85;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;54403563;BCO ARBI S.A.;BANCO ARBI S.A.; 0 ;89;50;52;85;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO COOPERATIVO SICREDI; ; ;157;0;0;25;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01181521;BCO COOPERATIVO SICREDI;BANCO COOPERATIVO SICREDI S.A.; ;157;0;0;25;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO CSF S.A.; ;19,63;1216;98;186;641;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;08357240;BCO CSF S.A.;BANCO CSF S.A.; 0 ;1216;98;186;641;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DA AMAZONIA S.A.; ; ;27;3;4;20;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04902979;BCO DA AMAZONIA S.A.;BANCO DA AMAZONIA S.A.; ;27;3;4;20;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DAYCOVAL S.A; ;35,90;1471;43;83;759;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;62232889;BCO DAYCOVAL S.A;BANCO DAYCOVAL S.A.; 0 ;1471;43;83;759;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DE LAGE LANDEN BRASIL S.A.; ; ;3;1;1;3;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;05040481;BCO DE LAGE LANDEN BRASIL S.A.;BANCO DE LAGE LANDEN BRASIL S.A.; ;3;1;1;3;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DO EST. DE SE S.A.; ;46,06;145;38;47;116;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13009717;BCO DO EST. DE SE S.A.;BANCO DO ESTADO DE SERGIPE S.A.; 0 ;135;35;44;107;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03847413;BCO DO EST. DE SE S.A.;MULVI INSTITUICAO DE PAGAMENTO S.A.; ;10;3;3;9;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DO EST. DO PA S.A.; ;98,88;212;76;94;172;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04913711;BCO DO EST. DO PA S.A.;BANCO DO ESTADO DO PARÁ S.A.; 0 ;212;76;94;172;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO DO NORDESTE DO BRASIL S.A.; ; ;180;6;10;111;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07237373;BCO DO NORDESTE DO BRASIL S.A.;BANCO DO NORDESTE DO BRASIL S.A.; ;180;6;10;111;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO FIBRA S.A.; ; ;12;4;8;6;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;58616418;BCO FIBRA S.A.;BANCO FIBRA S.A.; ;12;4;8;6;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO INBURSA S.A.; ;899,34;1175;264;460;674;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04866275;BCO INBURSA S.A.;BANCO INBURSA S.A.; 0 ;1175;264;460;674;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO TOYOTA DO BRASIL S.A.; ; ;56;9;20;25;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03215790;BCO TOYOTA DO BRASIL S.A.;BANCO TOYOTA DO BRASIL S.A.; ;56;9;20;25;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BCO TRIANGULO S.A.; ; ;97;10;12;83;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;17351180;BCO TRIANGULO S.A.;BANCO TRIANGULO S.A.; ;97;10;12;83;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BK IP; ; ;8;1;8;1;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;16814330;BK IP;BK INSTITUIÇÃO DE PAGAMENTO S.A.; ;8;1;8;1;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BMG; ;60,14;3573;251;628;1453;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;62421979;BMG;BANCO BMG SOLUÇÕES FINANCEIRAS S.A.; ;6;0;0;3;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;61186680;BMG;BANCO BMG S.A.; 0 ;3038;196;548;1087;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;50585090;BMG;BANCO BMG CONSIGNADO S.A.; 0 ;529;55;80;363;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BMW; ; ;11;0;0;2;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04452473;BMW;BMW FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO; ;11;0;0;2;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BNP PARIBAS; ;61,66;269;38;47;218;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01522368;BNP PARIBAS;BANCO BNP PARIBAS BRASIL S.A.; 0 ;269;38;47;218;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BRADESCO; ;69,63;27053;759;7647;2767;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;91884981;BRADESCO;BANCO JOHN DEERE S.A.; 0 ;3;0;0;1;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;60746948;BRADESCO;BANCO BRADESCO S.A.; 0 ;23858;334;6764;1178;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;40473435;BRADESCO;REPASSES FINANCEIROS E SOLUCOES TECNOLOGICAS INSTITUICAO DE PAGAMENTO S.A.; 0 ;4;1;1;3;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33254319;BRADESCO;BANCO LOSANGO S.A. - BANCO MÚLTIPLO; 0 ;85;4;5;66;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33147315;BRADESCO;BANCO BRADESCO BERJ S.A.; 0 ;7;1;1;5;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;27098060;BRADESCO;BANCO DIGIO S.A.; 0 ;1464;229;514;652;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;15011719;BRADESCO;BITZ INSTITUICAO DE PAGAMENTO S.A.; 0 ;4;1;4;1;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07207996;BRADESCO;BANCO BRADESCO FINANCIAMENTOS S.A.; 0 ;635;81;143;359;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;06271464;BRADESCO;BANCO BRADESCO BBI S.A.; 0 ;59;9;14;39;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04184779;BRADESCO;BANCO BRADESCARD S.A.; 0 ;918;98;198;454;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01701201;BRADESCO;KIRTON BANK S.A. - BANCO MÚLTIPLO; 0 ;16;1;2;9;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BRB; ;161,68;2999;557;1296;1278;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33136888;BRB;BRB - CREDITO, FINANCIAMENTO E INVESTIMENTO S/A; 0 ;400;159;182;350;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00000208;BRB;BRB - BANCO DE BRASILIA S.A.; 0 ;2599;398;1115;928;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BS2; ;95,22;125;40;45;112;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;71027866;BS2;BANCO BS2 S.A.; 0 ;123;40;45;110;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;20520298;BS2;ADIQ INSTITUIÇÃO DE PAGAMENTO S.A.; ;2;0;0;2;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BTG PACTUAL/BANCO PAN; ;38,32;5583;274;1001;1499;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;59285411;BTG PACTUAL/BANCO PAN;BANCO PAN S.A.; 0 ;4936;190;873;1074;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;30306294;BTG PACTUAL/BANCO PAN;BANCO BTG PACTUAL S.A.; 0 ;624;82;124;413;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;17157777;BTG PACTUAL/BANCO PAN;BANCO NACIONAL S.A.; 0 ;2;0;0;1;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;02682287;BTG PACTUAL/BANCO PAN;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS; 0 ;21;2;4;11;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;BULLLA IP; ; ;35;7;12;21;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;08422119;BULLLA IP;BULLLA INSTITUICAO DE PAGAMENTO S.A.; ;35;7;12;21;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CAIXA ECONÔMICA FEDERAL; ;22,91;17292;244;3546;1190;
2025;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00360305;CAIXA ECONÔMICA FEDERAL;CAIXA ECONOMICA FEDERAL; 0 ;17292;244;3546;1190;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CAIXA GERAL; ; ;50;0;0;31;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33466988;CAIXA GERAL;BANCO CAIXA GERAL - BRASIL S.A.; ;50;0;0;31;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CALCARD IP; ; ;48;9;17;27;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;37122487;CALCARD IP;CALCRED S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;22;3;4;15;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;08611734;CALCARD IP;CALCARD S.A. - INSTITUIÇÃO DE PAGAMENTOS; ;26;6;13;12;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CELCOIN IP; ;17,38;276;109;133;227;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13935893;CELCOIN IP;CELCOIN INSTITUICAO DE PAGAMENTO S.A.; 0 ;276;109;133;227;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CIELO IP; ; ;290;1;6;45;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01027058;CIELO IP;CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO; ;290;1;6;45;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CITIBANK; ; ;15;1;2;10;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33479023;CITIBANK;BANCO CITIBANK S.A.; ;15;1;2;10;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CLOUDWALK IP; ;6,32;907;36;65;505;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;18189547;CLOUDWALK IP;CLOUDWALK INSTITUIÇÃO DE PAGAMENTO E SERVICOS LTDA; 0 ;907;36;65;505;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;COBUCCIO SCFI; ;302,68;1503;444;741;928;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;36947229;COBUCCIO SCFI;COBUCCIO S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTOS; 0 ;376;109;134;306;
2025;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;28080769;COBUCCIO SCFI;BOLT CARD INSTITUIÇÃO DE PAGAMENTOS LTDA.; ;2;1;2;1;
