Ano;Mês;Categoria;Tipo;CNPJ IF;Instituição financeira;Índice;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;Quantidade total de clientes – CCS e SCR;Quantidade de clientes – CCS;Quantidade de clientes – SCR;Quantidade de clientes – FGC;
2014;9;Mais de dois milhões de clientes;Conglomerado; ;CAIXA ECONÔMICA FEDERAL (conglomerado);7,87;581;889;1505;2975;73747449;71976955;15012703;58977704;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;CITIBANK (conglomerado);17,08;18;30;71;119;1053786;534433;671121;233292;
2014;9;Menos de dois milhões de clientes;Banco/financeira;60779196;CREFISA S A  CREDITO  FINANCIAMENTO E INVESTIMENTOS; ;4;11;20;35;636805; ;636805; ;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;DACASA FINANCEIRA (conglomerado); ;0;1;0;1;470013; ;470013; ;
2014;9;Menos de dois milhões de clientes;Banco/financeira;15581638;FACTA FINANCEIRA S A    CREDITO FINANCIAMENTO E INVESTIMENTO; ;1;3;4;8;4108; ;4108; ;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;GMAC (conglomerado); ;2;8;17;27;560905;7312;559739; ;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;HONDA (conglomerado); ;0;2;5;7;447435;12;447425; ;
2014;9;Menos de dois milhões de clientes;Banco/financeira;07512441;HS FINANCEIRA S A CREDITO  FINANCIAMENTO E INVESTIMENTOS; ;1;1;0;2;49933; ;49933; ;
2014;9;Mais de dois milhões de clientes;Conglomerado; ;HSBC (conglomerado);8,06;82;172;158;412;10173586;7553354;4387136;6026128;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;INDUSTRIAL DO BRASIL (conglomerado); ;3;7;3;13;56663;3967;53188;716;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;INDUSVAL (conglomerado); ;0;0;2;2;15005;5743;10224;2802;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;INTERMEDIUM (conglomerado); ;2;78;3;83;158351;6966;151778;2020;
2014;9;Mais de dois milhões de clientes;Conglomerado; ;ITAU (conglomerado);4,74;269;1851;1549;3669;56719610;44565231;26957098;26664314;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;J.MALUCELLI (conglomerado);49,96;17;225;41;283;340268;3823;336850;1190;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;LECCA (conglomerado); ;1;13;2;16;10862; ;10862; ;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;MÁXIMA (conglomerado); ;0;1;0;1;1882;1882; ;511;
2014;9;Mais de dois milhões de clientes;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);10,00;21;151;33;205;2099066;1359003;965596;901140;
2014;9;Menos de dois milhões de clientes;Banco/financeira;09464032;MIDWAY S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;4;2;2;8;515281; ;515281; ;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;MIZUHO (conglomerado); ;0;0;1;1;7072;509;6576;30;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;OMNI (conglomerado); ;1;0;3;4;283012; ;283012; ;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;OPPORTUNITY (conglomerado); ;0;1;0;1;44;44; ; ;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;ORIGINAL (conglomerado); ;1;45;34;80;40083;4882;35597;1107;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;PANAMERICANO (conglomerado);21,33;39;732;222;993;1827887;12322;1816491;2990;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;PERNAMBUCANAS (conglomerado); ;1;2;4;7;1196765; ;1196765; ;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado); ;3;4;20;27;767099; ;767099; ;
2014;9;Menos de dois milhões de clientes;Banco/financeira;01800019;PORTOCRED S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;7;7;56088; ;56088; ;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;PSA FINANCE (conglomerado); ;1;3;6;10;133759;456;133517; ;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;RENDIMENTO (conglomerado); ;0;2;1;3;12385;8693;4804;2340;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;RODOBENS (conglomerado); ;1;2;2;5;47096;38366;20999;162;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;SAFRA (conglomerado);37,42;21;209;133;363;561073;253557;350760;130263;
2014;9;Mais de dois milhões de clientes;Conglomerado; ;SANTANDER (conglomerado);11,18;347;715;1095;2157;31035923;27629788;9496606;22851788;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;SANTINVEST (conglomerado); ;0;0;1;1;6214; ;6214; ;
2014;9;Menos de dois milhões de clientes;Banco/financeira;07747410;SAX S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;1;1;112416; ;112416; ;
