Ano;Mês;Categoria;Tipo;CNPJ IF;Instituição financeira;Índice;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;Quantidade total de clientes – CCS e SCR;Quantidade de clientes – CCS;Quantidade de clientes – SCR;Quantidade de clientes – FGC;
2015;12;Menos de dois milhões de clientes;Banco/financeira;15581638;FACTA FINANCEIRA S A    CREDITO FINANCIAMENTO E INVESTIMENTO; ;1;1;1;3;9638; ;9638; ;
2015;12;Menos de dois milhões de clientes;Banco/financeira;00411939;FINAMAX S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;2;0;2;73974; ;73974; ;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;GMAC (conglomerado); ;1;7;21;29;601933;2034;600790; ;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;HONDA (conglomerado); ;1;2;6;9;455161;19;455147; ;
2015;12;Mais de dois milhões de clientes;Conglomerado; ;HSBC (conglomerado);6,08;78;165;164;407;12824942;9957422;4742374;6291054;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;INDUSTRIAL DO BRASIL (conglomerado); ;0;5;2;7;45365;4004;41858;805;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;INDUSVAL (conglomerado); ;0;1;0;1;7046;6246;1454;0;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;INTERMEDIUM (conglomerado); ;1;46;26;73;192756;10298;182980;4054;
2015;12;Mais de dois milhões de clientes;Conglomerado; ;ITAU (conglomerado);10,22;612;1518;2067;4197;59840978;47066363;28123411;26227872;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);10,05;20;105;31;156;1988516;1475645;819144;1086096;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;MERCEDES-BENZ (conglomerado); ;0;2;1;3;34372;56;34366; ;
2015;12;Menos de dois milhões de clientes;Banco/financeira;09464032;MIDWAY S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;7;4;9;20;928522; ;928522; ;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;OMNI (conglomerado);20,06;25;9;13;47;1245668; ;1245668; ;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;ORIGINAL (conglomerado); ;1;11;10;22;54034;7098;48029;1685;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;PAN (conglomerado);12,27;22;307;249;578;1792162;13907;1779679;3012;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;PARANÁ BANCO (conglomerado); ;0;78;49;127;388784;4570;384674;0;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;PERNAMBUCANAS (conglomerado); ;0;2;11;13;1451453; ;1451453; ;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado); ;1;3;31;35;895468; ;895468; ;
2015;12;Menos de dois milhões de clientes;Banco/financeira;01800019;PORTOCRED S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;6;6;66179; ;66179; ;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;PSA FINANCE (conglomerado); ;0;0;10;10;108113;381;107765; ;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;RENDIMENTO (conglomerado); ;0;1;0;1;13935;9892;5253;3157;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;RODOBENS (conglomerado); ;0;1;0;1;22810;13969;17476;319;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;SAFRA (conglomerado);19,98;14;70;92;176;700374;266709;476930;145352;
2015;12;Menos de dois milhões de clientes;Banco/financeira;05503849;SANTANA S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;1;1;24663; ;24663; ;
2015;12;Mais de dois milhões de clientes;Conglomerado; ;SANTANDER (conglomerado);5,76;193;798;940;1931;33500961;29660389;9728263;23195382;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;SANTINVEST (conglomerado); ;1;0;1;2;6294; ;6294; ;
2015;12;Menos de dois milhões de clientes;Banco/financeira;07747410;SAX S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;2;2;4;142817; ;142817; ;
2015;12;Menos de dois milhões de clientes;Banco/financeira;11970623;SENFF S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;1;1;6448; ;6448; ;
2015;12;Mais de dois milhões de clientes;Conglomerado; ;SICREDI (conglomerado); 0 ;0;0;1;1;2218861;2188709;90627;1151454;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;SOCIETE GENERALE (conglomerado); ;5;55;16;76;490233;720;489585;63;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;SOCOPA (conglomerado); ;0;0;1;1;18711;7211;11689;0;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;SOFISA (conglomerado); ;1;0;0;1;40067;31068;9894;11910;
2015;12;Menos de dois milhões de clientes;Banco/financeira;04814563;SOROCRED   CREDITO  FINANCIAMENTO E INVESTIMENTO S A; ;0;0;7;7;83763; ;83763; ;
2015;12;Menos de dois milhões de clientes;Banco/financeira;05192316;VIA CERTA FINANCIADORA S A    CREDITO  FINANCIAMENTO E INVESTIMENTOS; ;0;0;1;1;91967; ;91967; ;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;VOLKSWAGEN (conglomerado); ;1;10;13;24;585158;1388;584130; ;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;VOLVO (conglomerado); ;0;0;2;2;10867;196;10858; ;
2015;12;Mais de dois milhões de clientes;Conglomerado; ;VOTORANTIM (conglomerado);2,80;11;158;139;308;3928119;17465;3912947;5037;
2015;12;Menos de dois milhões de clientes;Conglomerado; ;YAMAHA MOTOR (conglomerado); ;0;1;0;1;110755;52;110704; ;
