Ano;Semestre;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Cobrança irregular de tarifa por serviços não contratados;0;1;0;1;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Cobranças diversas;0;0;2;2;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Descumprimento contratual;0;0;2;2;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Débito em conta de depósito não autorizado pelo cliente;0;1;0;1;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Dificuldade para efetuar resgate antecipado de aplicação;0;0;2;2;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;3;0;3;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;3;3;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Insatisfação com o atendimento prestado por agências;0;0;19;19;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades no processo de encerramento de conta de depósitos à vista;0;1;0;1;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades relacionadas a cédulas ou moedas;0;1;0;1;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito de outras modalidades, exceto crédito consignado, financiamento imobiliário e cartão de crédito.;0;1;0;1;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito (pessoa natural) - exceto crédito consignado e financiamento imobiliário;0;1;0;1;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;9;0;9;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades relacionadas à liquidação de documentos (exceto cheques);0;1;0;1;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM;0;1;0;1;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;0;1;0;1;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;0;2;0;2;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Outras irregularidades relacionadas a cheques;0;1;0;1;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Outras irregularidades relacionadas a tarifas;0;1;0;1;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Outros assuntos não regulados relacionados a cartão de crédito;0;0;2;2;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Problemas enfrentados com o atendimento preferencial;0;0;1;1;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Recusa de produtos ou serviços;0;0;1;1;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Recusa ou dificuldade de acesso aos canais de atendimento convencionais;1;1;0;2;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;7;7;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;1;1;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Restrições cadastrais;0;0;4;4;
2016;2º;Mais de quatro milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S.A.;Terminais eletrônicos e internet;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Cobranças diversas;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Cobranças diversas em operação de crédito consignado;0;0;7;7;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Concessão de crédito consignado sem a formalização do título adequado;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Dificuldade na liberação ou substituição de bem;0;0;11;11;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;2;0;0;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;2;5;0;7;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);1;4;0;5;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;22;22;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Outras irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;0;2;0;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;5;5;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S.A.;Restrições cadastrais;0;0;2;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;61348538;BANCO FICSA S.A.;Cobranças diversas em operação de crédito consignado;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;61348538;BANCO FICSA S.A.;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;61348538;BANCO FICSA S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de demais operações de operações de crédito, exceto consignado e financiamento imobiliário;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;61348538;BANCO FICSA S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;61348538;BANCO FICSA S.A.;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;62237425;BANCO FIDIS S/A;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;62237425;BANCO FIDIS S/A;Irregularidades relacionadas ao atendimento da Ouvidoria;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;62237425;BANCO FIDIS S/A;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;2;0;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;62237425;BANCO FIDIS S/A;Recusa de produtos ou serviços;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;90731688;BANCO FORD S.A.;Descumprimento de ordem judicial;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;90731688;BANCO FORD S.A.;Dificuldade na liberação ou substituição de bem;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;90731688;BANCO FORD S.A.;Restrições cadastrais;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;59118133;BANCO LUSO BRASILEIRO S.A.;Cobranças diversas;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;59118133;BANCO LUSO BRASILEIRO S.A.;Golpe;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;59118133;BANCO LUSO BRASILEIRO S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;59118133;BANCO LUSO BRASILEIRO S.A.;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00253448;BANCO NEON S.A.;Cobrança irregular de tarifa pela prestação de serviços essenciais à pessoa natural;0;2;0;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00253448;BANCO NEON S.A.;Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00253448;BANCO NEON S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;6;6;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00253448;BANCO NEON S.A.;Insatisfação com o atendimento prestado por agências;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00253448;BANCO NEON S.A.;Irregularidades relacionadas à liquidação de documentos (exceto cheques);0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00253448;BANCO NEON S.A.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00253448;BANCO NEON S.A.;Outras irregularidades relacionadas a tarifas;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00253448;BANCO NEON S.A.;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00253448;BANCO NEON S.A.;Recusa de produtos ou serviços;0;0;4;4;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Cobranças diversas;0;0;3;3;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Concessão de crédito (exceto consignado) sem a formalização do título adequado;1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Concessão de crédito consignado sem a formalização do título adequado;1;1;0;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito (pessoa natural) - exceto crédito consignado e financiamento imobiliário;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;1;1;0;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Outras irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S.A.;Restrições cadastrais;0;0;2;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;07679404;BANCO TOPÁZIO S.A.;Outras irregularidades relacionadas a tarifas;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;07679404;BANCO TOPÁZIO S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;2;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;07679404;BANCO TOPÁZIO S.A.;Restrições cadastrais;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Cobrança irregular de tarifa de serviço prioritário (exceto cartão de crédito);0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Cobranças diversas;0;0;6;6;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Contratação de pacote de serviços sem contrato específico;1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Dificuldade na liberação ou substituição de bem;0;0;2;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;2;0;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;2;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;9;9;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Restrições cadastrais;0;0;5;5;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S.A.;Terminais eletrônicos e internet;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Ausência de título adequado relativo a cartão de crédito;1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Bloqueio de conta;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Cobrança irregular de tarifa de serviço prioritário referente a cartão de crédito ;3;0;0;3;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Cobrança irregular de tarifa por serviços não contratados;1;1;0;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Cobranças diversas;0;0;2;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Encaminhamento de instrumentos de pagamento não solicitados;1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Insatisfação com o atendimento prestado por agências;0;0;2;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito de outras modalidades, exceto crédito consignado, financiamento imobiliário e cartão de crédito.;1;2;0;3;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;0;2;0;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);2;0;0;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Outras irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S.A.;Restrições cadastrais;0;0;2;2;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Abertura de conta de depósito sem documentação necessária;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Bloqueio de cartão de crédito;0;0;2;2;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Bloqueio de conta;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Cobrança irregular de tarifa de serviço prioritário (exceto cartão de crédito);0;2;0;2;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Cobrança irregular de tarifa pela emissão ou recebimento de boleto, fatura de cobrança, carnês e assemelhados;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Cobrança irregular de tarifa pela prestação de serviços essenciais à pessoa natural;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Cobranças diversas;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Cobranças diversas em operação de crédito consignado;0;0;7;7;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Concessão de crédito (exceto consignado) sem a formalização do título adequado;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Descumprimento contratual;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;1;1;0;2;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Descumprimento do horário de funcionamento das instituições financeiras;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Débito em conta de depósito não autorizado pelo cliente;0;2;0;2;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Encaminhamento de instrumentos de pagamento não solicitados;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;4;4;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;7;7;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;0;2;0;2;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas a registros no Cadastro de Emitentes de Cheques sem Fundos (CCF);0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas ao atendimento da Ouvidoria;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;2;1;0;3;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);1;3;0;4;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;2;0;2;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM;1;3;0;4;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;3;0;0;3;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Outras irregularidades relacionadas a cheques;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Outras irregularidades relacionadas a tarifas;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Outras irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Outros assuntos não regulados relacionados a cartão de crédito;0;0;6;6;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;10;10;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Recusa de cancelamento de pacote de serviços;0;1;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Recusa de produtos ou serviços;0;0;2;2;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Recusa ou dificuldade de acesso aos canais de atendimento convencionais;0;2;0;2;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;0;6;0;6;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Terminais eletrônicos e internet;0;0;4;4;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Cartões de débito;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Cobrança irregular de tarifa por serviços não contratados;1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Cobranças diversas;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Descumprimento de prazo de bloqueio ou de prazo de devolução de cheque;1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Débito em conta de depósito não autorizado pelo cliente;2;1;0;3;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;1;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Irregularidades envolvendo a abertura de conta-salário;1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;1;0;0;1;
2016;2º;Menos de quatro milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Irregularidades relacionadas a cédulas ou moedas;1;0;0;1;
