Ano;Trimestre;Categoria;Tipo;CNPJ IF;Conglomerado;Instituição financeira;Índice;Quantidade total de reclamações respondidas;Quantidade de reclamações procedentes;Quantidade de reclamações procedentes extrapoladas;Quantidade total de reclamações analisadas;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CLOUDWALK IP; ;8,32;1239;46;97;586;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;18189547;CLOUDWALK IP;CLOUDWALK INSTITUIÇÃO DE PAGAMENTO E SERVICOS LTDA; 0 ;1239;46;97;586;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;COBUCCIO SCFI; ;338,73;2043;388;898;943;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;36947229;COBUCCIO SCFI;COBUCCIO S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTOS; 0 ;502;65;103;317;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03130170;COBUCCIO SCFI;BRASIL CARD INSTITUIÇÃO DE PAGAMENTOS LTDA; 0 ;1541;323;795;626;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;COOPER CARD IP; ; ;11;1;2;6;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;05938780;COOPER CARD IP;COOPER CARD INSTITUIÇÃO DE PAGAMENTO LTDA.; ;11;1;2;6;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CORA SCFI; ;20,77;314;38;49;244;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;37880206;CORA SCFI;CORA SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.; 0 ;314;38;49;244;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CREDI SHOP S.A.; ; ;8;0;0;2;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;62895230;CREDI SHOP S.A.;CREDI-SHOP S/A - INSTITUIÇÃO DE PAGAMENTO; ;8;0;0;2;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CREDIARE CFI; ; ;19;5;5;18;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;05676026;CREDIARE CFI;CREDIARE S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;19;5;5;18;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CREDSYSTEM IP; ;24,66;358;68;90;271;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04670195;CREDSYSTEM IP;CREDSYSTEM INSTITUIÇÃO DE PAGAMENTO LTDA; 0 ;358;68;90;271;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;CREFISA S.A. CFI; ;122,53;2700;357;854;1176;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;61033106;CREFISA S.A. CFI;BANCO CREFISA S.A.; 0 ;2039;265;705;766;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;60779196;CREFISA S.A. CFI;CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS; 0 ;661;92;148;410;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;DLOCAL BRASIL INSTITUIÇÃO DE PAGAMENTO - PRUDENCIA; ; ;28;13;13;28;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;25021356;DLOCAL BRASIL INSTITUIÇÃO DE PAGAMENTO - PRUDENCIA;DLOCAL BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.; ;28;13;13;28;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;DM FINANCEIRA CFI; ;98,99;523;162;222;382;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;91669747;DM FINANCEIRA CFI;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; 0 ;437;128;187;299;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;16581207;DM FINANCEIRA CFI;DM INSTITUICAO DE PAGAMENTO S.A.; ;14;4;5;11;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;02732968;DM FINANCEIRA CFI;FORTBRASIL INSTITUIÇÃO DE PAGAMENTO S/A; 0 ;72;30;30;72;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;DOCK IP; ;19,19;241;62;71;210;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13370835;DOCK IP;DOCK INSTITUIÇÃO DE PAGAMENTO S.A.; 0 ;241;62;71;210;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;EAGLE SCD; ; ;30;4;8;16;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;11414839;EAGLE SCD;EAGLE INSTITUICAO DE PAGAMENTO LTDA.; ;30;4;8;16;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;EBANX IP; ;21,59;113;57;64;101;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;21018182;EBANX IP;EBANX INSTITUICAO DE PAGAMENTOS LTDA.; 0 ;113;57;64;101;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;EDENRED SOLUCOES E IP AHA; ; ;17;1;3;6;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;65697260;EDENRED SOLUCOES E IP AHA;REPOM INSTITUIÇÃO DE PAGAMENTO HUSA S.A.; ;1;0;0;1;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;59158642;EDENRED SOLUCOES E IP AHA;EDENRED SOLUCOES E INSTITUICAO DE PAGAMENTO AHA S.A.; ;16;1;3;5;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;EFI S.A. IP; ;102,81;154;52;63;127;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;09089356;EFI S.A. IP;EFÍ S.A. - INSTITUIÇÃO DE PAGAMENTO; 0 ;154;52;63;127;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;FACTA S.A. CFI; ;1.032,26;3364;386;1517;856;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;15581638;FACTA S.A. CFI;FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO; 0 ;3364;386;1517;856;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;FISERV DO BRASIL IP; ; ;19;1;3;7;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04962772;FISERV DO BRASIL IP;FISERV DO BRASIL  INSTITUIÇÃO DE PAGAMENTO LTDA; ;19;1;3;7;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;FITBANK IP; ; ;74;23;30;57;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13203354;FITBANK IP;FITBANK INSTITUIÇÃO DE PAGAMENTO S.A.; ;74;23;30;57;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;FLAGSHIP IP; ; ;7;1;1;5;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;23114447;FLAGSHIP IP;FLAGSHIP INSTITUICAO DE PAGAMENTOS LTDA; ;7;1;1;5;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;FORIS GFS BR IP; ; ;15;6;10;9;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;39993186;FORIS GFS BR IP;FORIS GFS BR INSTITUICAO DE PAGAMENTO LTDA; ;15;6;10;9;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;GAZINCRED SCFI; ; ;6;0;0;3;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;11760553;GAZINCRED SCFI;GAZINCRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;6;0;0;3;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;GENIAL; ; ;92;26;34;71;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;45246410;GENIAL;BANCO GENIAL S.A.; ;92;26;34;71;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;GM; ; ;82;13;18;60;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;59274605;GM;BANCO GM S.A.; ;82;13;18;60;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;HONDA; ; ;110;16;21;85;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03634220;HONDA;BANCO HONDA S.A.; ;110;16;21;85;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;HS FINANCEIRA; ; ;31;7;10;21;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07512441;HS FINANCEIRA;HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS; ;31;7;10;21;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;INDUSTRIAL DO BRASIL; ; ;76;12;14;64;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;31895683;INDUSTRIAL DO BRASIL;BANCO INDUSTRIAL DO BRASIL S.A.; ;76;12;14;64;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;INTER; ;84,87;9386;398;3239;1146;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;22177858;INTER;INTER PAG INSTITUIÇÃO DE PAGAMENTO S.A.; 0 ;35;8;23;12;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;00416968;INTER;BANCO INTER S.A.; 0 ;9351;390;3216;1134;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ITAU; ;39,35;24722;567;3933;3260;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;61190658;ITAU;BANCO ITAÚ VEÍCULOS S.A.; 0 ;103;12;14;86;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;61182408;ITAU;BANCO INVESTCRED UNIBANCO S.A.; 0 ;19;0;0;14;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;60872504;ITAU;ITAÚ UNIBANCO HOLDING S.A.; 0 ;763;76;123;472;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;60701190;ITAU;ITAÚ UNIBANCO S.A.; 0 ;20436;150;3125;981;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;60394079;ITAU;BANCO ITAUBANK S.A.; 0 ;87;20;25;69;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33885724;ITAU;BANCO ITAÚ CONSIGNADO S.A.; 0 ;671;34;67;342;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;17192451;ITAU;BANCO ITAUCARD S.A.; 0 ;2038;248;529;955;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;06881898;ITAU;FINANCEIRA ITAÚ CBD S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO; 0 ;113;6;9;78;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;02206577;ITAU;LUIZACRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO; 0 ;403;19;31;245;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01425787;ITAU;REDECARD INSTITUIÇÃO DE PAGAMENTO S.A.; 0 ;89;2;10;18;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;IUGU IP; ;225,04;142;65;60;154;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;15111975;IUGU IP;IUGU INSTITUIÇÃO DE PAGAMENTO S.A.; 0 ;142;65;60;154;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;JBCRED S.A. SCFI; ; ;50;4;6;34;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04230630;JBCRED S.A. SCFI;JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO; ;50;4;6;34;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;JP MORGAN CHASE; ; ;4;0;0;2;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;46518205;JP MORGAN CHASE;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION; ;4;0;0;2;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;KANASTRA FINANCEIRA CFI; ; ;5;1;2;3;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;49288113;KANASTRA FINANCEIRA CFI;KANASTRA FINANCEIRA S.A, CREDITO, FINANCIAMENTO E INVESTIMENTO; ;5;1;2;3;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;KREDILIG S.A. - CFI; ; ;15;1;2;10;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;06040559;KREDILIG S.A. - CFI;KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;15;1;2;10;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;LECCA; ; ;86;21;23;78;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07652226;LECCA;LECCA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A; ;86;21;23;78;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MAGALUPAY IP; ; ;95;18;24;72;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13884775;MAGALUPAY IP;MAGALUPAY INSTITUIÇÃO DE PAGAMENTO S.A.; ;95;18;24;72;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCADO BITCOIN IP; ; ;9;1;5;2;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;11351086;MERCADO BITCOIN IP;MERCADO BITCOIN INSTITUICAO DE PAGAMENTO LTDA; ;9;1;5;2;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCADO PAGO IP; ;54,05;10225;606;3396;1871;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;37679449;MERCADO PAGO IP;MERCADO CRÉDITO SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.; 0 ;1773;157;494;563;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;10573521;MERCADO PAGO IP;MERCADO PAGO INSTITUIÇÃO DE PAGAMENTO LTDA.; 0 ;8452;449;2901;1308;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCANTIL DO BRASIL; ;260,88;3833;554;2091;1020;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;34169557;MERCANTIL DO BRASIL;BANCO MERCANTIL DE INVESTIMENTOS S/A; ;17;3;5;10;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33040601;MERCANTIL DO BRASIL;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; 0 ;74;34;39;65;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;17184037;MERCANTIL DO BRASIL;BANCO MERCANTIL DO BRASIL S.A.; 0 ;3742;517;2047;945;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MERCEDES-BENZ; ; ;9;0;0;2;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;60814191;MERCEDES-BENZ;BANCO MERCEDES-BENZ DO BRASIL S.A.; ;9;0;0;2;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;MIDWAY S.A. - SCFI; ;7,64;934;35;68;483;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;09464032;MIDWAY S.A. - SCFI;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; 0 ;934;35;68;483;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;NEON PAGAMENTOS IP; ;31,75;2149;387;837;1012;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;20855875;NEON PAGAMENTOS IP;NEON PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO; 0 ;1758;297;709;736;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;11285104;NEON PAGAMENTOS IP;NEON FINANCEIRA - CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.; 0 ;391;90;128;276;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;NOVO BCO CONTINENTAL S.A. - BM; ; ;77;15;20;58;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;74828799;NOVO BCO CONTINENTAL S.A. - BM;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; ;77;15;20;58;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;NU PAGAMENTOS; ;12,96;22686;121;1381;2191;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;30680829;NU PAGAMENTOS;NU FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO; 0 ;4898;42;207;994;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;18236120;NU PAGAMENTOS;NU PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO; 0 ;17788;79;1174;1197;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;NVIO BRASIL BITSO IP; ; ;26;6;7;21;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;35136120;NVIO BRASIL BITSO IP;NVIO BRASIL BITSO INSTITUIÇÃO DE PAGAMENTO LTDA; ;26;6;7;21;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;OKTO IP; ; ;16;2;3;11;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;30980539;OKTO IP;OKTO INSTITUIÇÃO DE PAGAMENTO S.A.; ;16;2;3;11;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;OMNI; ;18,97;333;32;38;263;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;92228410;OMNI;OMNI S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO; ;251;21;27;193;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;60850229;OMNI;OMNI BANCO S.A.; ;74;4;5;61;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;12481100;OMNI;BIZ INSTITUIÇÃO DE PAGAMENTO S.A.; ;8;7;6;9;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ONEKEY PAYMENTS IP; ; ;8;0;0;1;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;35210410;ONEKEY PAYMENTS IP;ONEKEY PAYMENTS INSTITUICAO DE PAGAMENTO SA; ;8;0;0;1;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ORIGINAL; ;32,38;463;42;59;328;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;92894922;ORIGINAL;BANCO ORIGINAL S.A.; 0 ;463;42;59;328;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;OURIBANK; ; ;77;0;0;39;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;78632767;OURIBANK;OURIBANK S.A. BANCO MÚLTIPLO; ;77;0;0;39;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;PAGARE IP; ; ;14;7;11;9;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;25104230;PAGARE IP;PAGARE INSTITUICAO DE PAGAMENTO S.A.; ;14;7;11;9;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;PAGCERTO IP; ; ;9;2;2;9;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;17819084;PAGCERTO IP;PAGCERTO INSTITUICAO DE PAGAMENTO LTDA.; ;9;2;2;9;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;PAGSEGURO; ;48,47;5022;389;1602;1105;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;10264663;PAGSEGURO;BANCOSEGURO S.A.; 0 ;282;117;151;219;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;08718431;PAGSEGURO;WIRECARD BRAZIL INSTITUIÇÃO DE PAGAMENTO S.A.; 0 ;6;2;4;3;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;08561701;PAGSEGURO;PAGSEGURO INTERNET INSTITUIÇÃO DE PAGAMENTO S.A.; 0 ;4734;270;1448;883;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;PAGUEVELOZ IP; ; ;175;22;34;112;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03816413;PAGUEVELOZ IP;PAGUEVELOZ INSTITUIÇÃO DE PAGAMENTO LTDA.; ;175;22;34;112;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;PARANÁ BANCO; ;77,18;512;98;136;368;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;14388334;PARANÁ BANCO;PARANÁ BANCO S.A.; 0 ;512;98;136;368;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;PAY4FUN IP S.A.; ; ;14;17;10;25;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;20757199;PAY4FUN IP S.A.;PAY4FUN INSTITUICAO DE PAGAMENTO S.A.; ;14;17;10;25;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;PAYPAL DO BRASIL IP; ; ;63;10;12;51;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;10878448;PAYPAL DO BRASIL IP;PAYPAL DO BRASIL INSTITUIÇÃO DE PAGAMENTO LTDA.; ;63;10;12;51;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;PEFISA S.A.; ;32,88;671;188;302;418;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;43180355;PEFISA S.A.;PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; 0 ;671;188;302;418;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;PICPAY; ;40,83;6629;760;2610;1920;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;22896431;PICPAY;PICPAY INSTITUIÇÃO DE PAGAMENTO S.A.; 0 ;3026;290;1068;822;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;09516419;PICPAY;PICPAY BANK - BANCO MÚLTIPLO S.A; 0 ;3603;470;1542;1098;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;PINBANK BRASIL IP; ; ;12;1;3;4;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;17079937;PINBANK BRASIL IP;PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.; ;12;1;3;4;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;PINE; ;584,63;1681;576;1279;757;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;62144175;PINE;BANCO PINE S.A.; 0 ;1681;576;1279;757;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;PLUXEE IP; ; ;47;9;14;31;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;30798783;PLUXEE IP;PLUXEE INSTITUIÇÃO DE PAGAMENTO BRASIL S.A.; ;47;9;14;31;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;PORTO SEGURO; ;138,22;1378;195;442;608;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;04862600;PORTO SEGURO;PORTOSEG S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO; 0 ;1378;195;442;608;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;QISTA S.A. CFI; ; ;56;18;23;44;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;36583700;QISTA S.A. CFI;QISTA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;56;18;23;44;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;QUERO-QUERO VERDECARD IP; ; ;127;17;22;97;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01722480;QUERO-QUERO VERDECARD IP;QUERO-QUERO VERDECARD INSTITUIÇÃO DE PAGAMENTO S.A.; ;127;17;22;97;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;REALIZE CFI; ;18,14;776;68;118;446;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;27351731;REALIZE CFI;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.; 0 ;776;68;118;446;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;RECARGAPAY IP; ;31,02;902;213;355;542;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;44431743;RECARGAPAY IP;RP FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;28;6;8;21;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;11275560;RECARGAPAY IP;RECARGAPAY INSTITUICAO DE PAGAMENTO LTDA.; 0 ;874;207;347;521;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;RENDIMENTO; ; ;29;7;10;23;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;68900810;RENDIMENTO;BANCO RENDIMENTO S.A.; ;18;3;3;16;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13776742;RENDIMENTO;RENDIMENTOPAY INSTITUIÇÃO DE PAGAMENTO S.A.; ;11;4;6;7;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;RODOBENS; ; ;9;0;0;3;
